cell,seed,arm,j,n_future,fhat,f_ref,a,pi_star
K2,8006,p0.1,29,15906.0,14.217633236559069,14.228240678469687,3.615601467227656e-06,0.00390625
K2,8006,p0.1,30,14276.0,16.80505741583114,16.82835293200227,0.0,0.00390625
K2,8006,p0.1,31,12316.0,20.068188198115074,20.20578082012556,0.0,0.00390625
K2,8006,p0.2,0,2344.0,-19.649295285404513,-20.001447663525564,5.758094411151144e-32,0.00390625
K2,8006,p0.2,1,2456.0,-16.25017275036727,-16.736926222184675,5.640582280311324e-32,0.00390625
K2,8006,p0.2,2,2328.0,-13.331971214460296,-14.119694821265368,3.6156014672276936e-06,0.00390625
K2,8006,p0.2,3,4524.0,-11.01315987670533,-12.112613681448535,7.272868562147565e-05,0.00390625
K2,8006,p0.2,4,9639.0,-9.453104652713472,-10.612314324874749,0.00017841234520502852,0.00390625
K2,8006,p0.2,5,17684.0,-8.575826675467724,-9.37970088141536,0.0002490952182237675,0.00390625
K2,8006,p0.2,6,27170.0,-7.653241193560203,-8.130169058873427,0.00035289069444323373,0.00390625
K2,8006,p0.2,7,35943.0,-6.3425478515222204,-6.598728030372591,0.0003948425611381609,0.00390625
K2,8006,p0.2,8,40270.0,-4.487252502134473,-4.620588418274956,0.0004941982548528808,0.00390625
K2,8006,p0.2,9,45384.0,-2.1828039678980353,-2.252863240698835,0.0005099707143646579,0.00390625
K2,8006,p0.2,10,46081.0,0.20869331481046588,0.22605911217101549,0.0006023350264339747,0.00390625
K2,8006,p0.2,11,39498.0,2.224026765068352,2.355230571581429,0.0005944796779032567,0.00390625
K2,8006,p0.2,12,28038.0,2.8314705258411044,3.6060840625782453,0.0006773010091865126,0.00390625
K2,8006,p0.2,13,16909.0,0.4232783747391736,3.275144141174126,0.0006483694517539563,0.14080327343119028
K2,8006,p0.2,14,15794.0,-0.5872566068095016,0.6855115062732063,0.0007190962031104933,0.2096790012318151
K2,8006,p0.2,15,15795.0,-0.17087350756110012,-0.08397731392047976,0.0006716400359167596,0.00390625
K2,8006,p0.2,16,15651.0,0.3718303477698901,0.27399170958044256,0.0007277206082059181,0.00390625
K2,8006,p0.2,17,13110.0,0.4091423289990535,-0.3699228766684197,0.0006642914303916642,0.36831139863385254
K2,8006,p0.2,18,16960.0,-2.2569569164953855,-2.9743058338938515,0.0007031742244727865,0.17183132670314208
K2,8006,p0.2,19,23735.0,-3.3047029151166796,-3.436226280277556,0.0006263236351786695,0.00390625
K2,8006,p0.2,20,26857.0,-2.1361192329615943,-2.215293491858746,0.0006454570519110974,0.00390625
K2,8006,p0.2,21,26900.0,-0.05825411362358275,-0.11939669396034924,0.0005577366502777776,0.00390625
K2,8006,p0.2,22,26686.0,2.411782406679258,2.3566676671297633,0.0005545690905208532,0.00390625
K2,8006,p0.2,23,24711.0,4.769632704536091,4.739356923226084,0.00045853047568898827,0.00390625
K2,8006,p0.2,24,25163.0,6.733318407357805,6.729879356794805,0.0004305103403020531,0.00390625
K2,8006,p0.2,25,25265.0,8.254998769410541,8.282174936728236,0.0003287051114123004,0.00390625
K2,8006,p0.2,26,22084.0,9.484704459322588,9.536218308969232,0.0002732808012546973,0.00390625
K2,8006,p0.2,27,17917.0,10.716905982896593,10.762180863513906,0.00016826055744771585,0.00390625
K2,8006,p0.2,28,16767.0,12.197552316209416,12.251816073352863,8.288047337878629e-05,0.00390625
K2,8006,p0.2,29,15901.0,14.220974421289856,14.228240678469687,3.615601467227656e-06,0.00390625
K2,8006,p0.2,30,14461.0,16.80502523356383,16.82835293200227,0.0,0.00390625
K2,8006,p0.2,31,12535.0,20.070079960125472,20.20578082012556,0.0,0.00390625
K2,8007,abf,0,695.0,-19.692068582424216,-20.001447663525564,5.758094411151144e-32,0.00390625
K2,8007,abf,1,1528.0,-16.252243813354916,-16.736926222184675,5.640582280311324e-32,0.00390625
K2,8007,abf,2,2971.0,-13.41404885358971,-14.119694821265368,3.6156014672276936e-06,0.00390625
K2,8007,abf,3,6331.0,-11.262179742819255,-12.112613681448535,7.272868562147565e-05,0.00390625
K2,8007,abf,4,13741.0,-9.81470394955046,-10.612314324874749,0.00017841234520502852,0.00390625
K2,8007,abf,5,22635.0,-8.843521181853998,-9.37970088141536,0.0002490952182237675,0.00390625
K2,8007,abf,6,32145.0,-7.824640256406439,-8.130169058873427,0.00035289069444323373,0.00390625
K2,8007,abf,7,36542.0,-6.429435215344893,-6.598728030372591,0.0003948425611381609,0.00390625
K2,8007,abf,8,39073.0,-4.502530075962478,-4.620588418274956,0.0004941982548528808,0.00390625
K2,8007,abf,9,40539.0,-2.198319137731949,-2.252863240698835,0.0005099707143646579,0.00390625
K2,8007,abf,10,38177.0,0.2205159012443705,0.22605911217101549,0.0006023350264339747,0.00390625
K2,8007,abf,11,33542.0,2.180226655841947,2.355230571581429,0.0005944796779032567,0.00390625
K2,8007,abf,12,23102.0,2.633685471842681,3.6060840625782453,0.0006773010091865126,0.00390625
K2,8007,abf,13,10815.0,0.022520578666552025,3.275144141174126,0.0006483694517539563,0.14149855506520045
K2,8007,abf,14,10556.0,-0.6961390535511003,0.6855115062732063,0.0007190962031104933,0.2064089610145579
K2,8007,abf,15,10598.0,-0.20808950379088229,-0.08397731392047976,0.0006716400359167596,0.00390625
K2,8007,abf,16,10871.0,0.3837108475886431,0.27399170958044256,0.0007277206082059181,0.00390625
K2,8007,abf,17,10431.0,0.6335923012437411,-0.3699228766684197,0.0006642914303916642,0.3703786747995451
K2,8007,abf,18,13666.0,-1.6147263960904956,-2.9743058338938515,0.0007031742244727865,0.17233880912069646
K2,8007,abf,19,22289.0,-3.1761671732971446,-3.436226280277556,0.0006263236351786695,0.00390625
K2,8007,abf,20,24214.0,-2.14262765915481,-2.215293491858746,0.0006454570519110974,0.00390625
K2,8007,abf,21,23610.0,-0.0529178061605994,-0.11939669396034924,0.0005577366502777776,0.00390625
K2,8007,abf,22,23946.0,2.399735108230925,2.3566676671297633,0.0005545690905208532,0.00390625
K2,8007,abf,23,25998.0,4.763548519349806,4.739356923226084,0.00045853047568898827,0.00390625
K2,8007,abf,24,28317.0,6.738043417743767,6.729879356794805,0.0004305103403020531,0.00390625
K2,8007,abf,25,28362.0,8.27301104738116,8.282174936728236,0.0003287051114123004,0.00390625
K2,8007,abf,26,27024.0,9.480634593137697,9.536218308969232,0.0002732808012546973,0.00390625
K2,8007,abf,27,25073.0,10.696099424207832,10.762180863513906,0.00016826055744771585,0.00390625
K2,8007,abf,28,24001.0,12.179300181256314,12.251816073352863,8.288047337878629e-05,0.00390625
K2,8007,abf,29,22875.0,14.18599898516744,14.228240678469687,3.615601467227656e-06,0.00390625
K2,8007,abf,30,21695.0,16.813137414529066,16.82835293200227,0.0,0.00390625
K2,8007,abf,31,19198.0,20.045406723014132,20.20578082012556,0.0,0.00390625
K2,8007,p0.02,0,688.0,-19.69211889330521,-20.001447663525564,5.758094411151144e-32,0.00390625
K2,8007,p0.02,1,1518.0,-16.252276771618376,-16.736926222184675,5.640582280311324e-32,0.00390625
K2,8007,p0.02,2,2939.0,-13.41430227786794,-14.119694821265368,3.6156014672276936e-06,0.00390625
K2,8007,p0.02,3,6256.0,-11.261645289729842,-12.112613681448535,7.272868562147565e-05,0.00390625
K2,8007,p0.02,4,13438.0,-9.809940617936054,-10.612314324874749,0.00017841234520502852,0.00390625
K2,8007,p0.02,5,22157.0,-8.840624689157517,-9.37970088141536,0.0002490952182237675,0.00390625
K2,8007,p0.02,6,30964.0,-7.822666356896979,-8.130169058873427,0.00035289069444323373,0.00390625
K2,8007,p0.02,7,35276.0,-6.428110892045787,-6.598728030372591,0.0003948425611381609,0.00390625
K2,8007,p0.02,8,38257.0,-4.5015102583544,-4.620588418274956,0.0004941982548528808,0.00390625
K2,8007,p0.02,9,40109.0,-2.1975552773177083,-2.252863240698835,0.0005099707143646579,0.00390625
K2,8007,p0.02,10,38194.0,0.22082818193472187,0.22605911217101549,0.0006023350264339747,0.00390625
K2,8007,p0.02,11,33245.0,2.1804708700790094,2.355230571581429,0.0005944796779032567,0.00390625
K2,8007,p0.02,12,22806.0,2.6301807814659117,3.6060840625782453,0.0006773010091865126,0.00390625
K2,8007,p0.02,13,11161.0,0.007191856588197776,3.275144141174126,0.0006483694517539563,0.14149855506520045
K2,8007,p0.02,14,11067.0,-0.699464841652812,0.6855115062732063,0.0007190962031104933,0.2064089610145579
K2,8007,p0.02,15,11249.0,-0.20866716175495237,-0.08397731392047976,0.0006716400359167596,0.00390625
K2,8007,p0.02,16,11606.0,0.38441126272299386,0.27399170958044256,0.0007277206082059181,0.00390625
K2,8007,p0.02,17,10718.0,0.6354544886949363,-0.3699228766684197,0.0006642914303916642,0.3703786747995451
K2,8007,p0.02,18,13876.0,-1.619940585440496,-2.9743058338938515,0.0007031742244727865,0.17233880912069646
K2,8007,p0.02,19,22582.0,-3.1768600060781114,-3.436226280277556,0.0006263236351786695,0.00390625
K2,8007,p0.02,20,24448.0,-2.1425520394969277,-2.215293491858746,0.0006454570519110974,0.00390625
K2,8007,p0.02,21,24056.0,-0.05268527756417278,-0.11939669396034924,0.0005577366502777776,0.00390625
K2,8007,p0.02,22,24268.0,2.3996042975228047,2.3566676671297633,0.0005545690905208532,0.00390625
K2,8007,p0.02,23,26175.0,4.763506583899497,4.739356923226084,0.00045853047568898827,0.00390625
K2,8007,p0.02,24,28458.0,6.738047650117897,6.729879356794805,0.0004305103403020531,0.00390625
K2,8007,p0.02,25,28774.0,8.273511155753791,8.282174936728236,0.0003287051114123004,0.00390625
K2,8007,p0.02,26,27245.0,9.480408406013243,9.536218308969232,0.0002732808012546973,0.00390625
K2,8007,p0.02,27,25196.0,10.696407609675942,10.762180863513906,0.00016826055744771585,0.00390625
K2,8007,p0.02,28,24051.0,12.179384090982515,12.251816073352863,8.288047337878629e-05,0.00390625
K2,8007,p0.02,29,22889.0,14.18587461846756,14.228240678469687,3.615601467227656e-06,0.00390625
K2,8007,p0.02,30,21693.0,16.81303125566562,16.82835293200227,0.0,0.00390625
K2,8007,p0.02,31,19201.0,20.045315458943286,20.20578082012556,0.0,0.00390625
K2,8007,p0.05,0,689.0,-19.69225208794133,-20.001447663525564,5.758094411151144e-32,0.00390625
K2,8007,p0.05,1,1497.0,-16.251653248954746,-16.736926222184675,5.640582280311324e-32,0.00390625
K2,8007,p0.05,2,2900.0,-13.412842232679557,-14.119694821265368,3.6156014672276936e-06,0.00390625
K2,8007,p0.05,3,6286.0,-11.260517021842702,-12.112613681448535,7.272868562147565e-05,0.00390625
K2,8007,p0.05,4,13603.0,-9.812673108081722,-10.612314324874749,0.00017841234520502852,0.00390625
K2,8007,p0.05,5,22185.0,-8.841112837510359,-9.37970088141536,0.0002490952182237675,0.00390625
K2,8007,p0.05,6,31069.0,-7.824034780683778,-8.130169058873427,0.00035289069444323373,0.00390625
K2,8007,p0.05,7,35017.0,-6.428779352104605,-6.598728030372591,0.0003948425611381609,0.00390625
K2,8007,p0.05,8,37481.0,-4.50041108365584,-4.620588418274956,0.0004941982548528808,0.00390625
K2,8007,p0.05,9,39706.0,-2.1978240144864905,-2.252863240698835,0.0005099707143646579,0.00390625
K2,8007,p0.05,10,37335.0,0.21928898477956665,0.22605911217101549,0.0006023350264339747,0.00390625
K2,8007,p0.05,11,32734.0,2.1785036154264237,2.355230571581429,0.0005944796779032567,0.00390625
K2,8007,p0.05,12,22845.0,2.6208320578593662,3.6060840625782453,0.0006773010091865126,0.00390625
K2,8007,p0.05,13,12105.0,0.0054294665440979065,3.275144141174126,0.0006483694517539563,0.14149855506520045
K2,8007,p0.05,14,12393.0,-0.6906300782719693,0.6855115062732063,0.0007190962031104933,0.2064089610145579
K2,8007,p0.05,15,12113.0,-0.20656231004850312,-0.08397731392047976,0.0006716400359167596,0.00390625
K2,8007,p0.05,16,12262.0,0.3838287817417689,0.27399170958044256,0.0007277206082059181,0.00390625
K2,8007,p0.05,17,11716.0,0.6369582635277905,-0.3699228766684197,0.0006642914303916642,0.3703786747995451
K2,8007,p0.05,18,14375.0,-1.60540624390036,-2.9743058338938515,0.0007031742244727865,0.17233880912069646
K2,8007,p0.05,19,22778.0,-3.176630515038965,-3.436226280277556,0.0006263236351786695,0.00390625
K2,8007,p0.05,20,24585.0,-2.1426612023266784,-2.215293491858746,0.0006454570519110974,0.00390625
K2,8007,p0.05,21,23674.0,-0.05366139794009577,-0.11939669396034924,0.0005577366502777776,0.00390625
K2,8007,p0.05,22,23726.0,2.3996813303942766,2.3566676671297633,0.0005545690905208532,0.00390625
K2,8007,p0.05,23,25801.0,4.763223431097716,4.739356923226084,0.00045853047568898827,0.00390625
K2,8007,p0.05,24,27610.0,6.73721588329823,6.729879356794805,0.0004305103403020531,0.00390625
K2,8007,p0.05,25,27543.0,8.272641699955418,8.282174936728236,0.0003287051114123004,0.00390625
K2,8007,p0.05,26,26276.0,9.47767746052538,9.536218308969232,0.0002732808012546973,0.00390625
K2,8007,p0.05,27,24681.0,10.695063071559836,10.762180863513906,0.00016826055744771585,0.00390625
K2,8007,p0.05,28,24389.0,12.179454098182589,12.251816073352863,8.288047337878629e-05,0.00390625
K2,8007,p0.05,29,23581.0,14.186735485699534,14.228240678469687,3.615601467227656e-06,0.00390625
K2,8007,p0.05,30,22151.0,16.81416446121828,16.82835293200227,0.0,0.00390625
K2,8007,p0.05,31,19454.0,20.04370235894187,20.20578082012556,0.0,0.00390625
K2,8007,p0.1,0,668.0,-19.69249896695017,-20.001447663525564,5.758094411151144e-32,0.00390625
K2,8007,p0.1,1,1473.0,-16.25152611052785,-16.736926222184675,5.640582280311324e-32,0.00390625
K2,8007,p0.1,2,2821.0,-13.412827017569333,-14.119694821265368,3.6156014672276936e-06,0.00390625
K2,8007,p0.1,3,6140.0,-11.259684294041325,-12.112613681448535,7.272868562147565e-05,0.00390625
K2,8007,p0.1,4,12800.0,-9.799151694349893,-10.612314324874749,0.00017841234520502852,0.00390625
K2,8007,p0.1,5,20606.0,-8.827347031541533,-9.37970088141536,0.0002490952182237675,0.00390625
K2,8007,p0.1,6,28808.0,-7.816020565777756,-8.130169058873427,0.00035289069444323373,0.00390625
K2,8007,p0.1,7,34296.0,-6.426455098113884,-6.598728030372591,0.0003948425611381609,0.00390625
K2,8007,p0.1,8,36249.0,-4.502092173600276,-4.620588418274956,0.0004941982548528808,0.00390625
K2,8007,p0.1,9,38404.0,-2.197777879061329,-2.252863240698835,0.0005099707143646579,0.00390625
K2,8007,p0.1,10,36074.0,0.2204143599182232,0.22605911217101549,0.0006023350264339747,0.00390625
K2,8007,p0.1,11,32156.0,2.1788110827828233,2.355230571581429,0.0005944796779032567,0.00390625
K2,8007,p0.1,12,23058.0,2.607757897145977,3.6060840625782453,0.0006773010091865126,0.00390625
K2,8007,p0.1,13,12131.0,-0.007187388717601456,3.275144141174126,0.0006483694517539563,0.14149855506520045
K2,8007,p0.1,14,12972.0,-0.701481446092234,0.6855115062732063,0.0007190962031104933,0.2064089610145579
K2,8007,p0.1,15,13021.0,-0.20998795292205666,-0.08397731392047976,0.0006716400359167596,0.00390625
K2,8007,p0.1,16,13485.0,0.3839697201008123,0.27399170958044256,0.0007277206082059181,0.00390625
K2,8007,p0.1,17,12933.0,0.6395644864035328,-0.3699228766684197,0.0006642914303916642,0.3703786747995451
K2,8007,p0.1,18,15075.0,-1.596631295942628,-2.9743058338938515,0.0007031742244727865,0.17233880912069646
K2,8007,p0.1,19,23438.0,-3.1749825822891697,-3.436226280277556,0.0006263236351786695,0.00390625
K2,8007,p0.1,20,25539.0,-2.139865982643003,-2.215293491858746,0.0006454570519110974,0.00390625
K2,8007,p0.1,21,24693.0,-0.054330547356470624,-0.11939669396034924,0.0005577366502777776,0.00390625
K2,8007,p0.1,22,24862.0,2.399197486251909,2.3566676671297633,0.0005545690905208532,0.00390625
K2,8007,p0.1,23,25753.0,4.762589038831279,4.739356923226084,0.00045853047568898827,0.00390625
K2,8007,p0.1,24,27977.0,6.738827168837923,6.729879356794805,0.0004305103403020531,0.00390625
K2,8007,p0.1,25,27837.0,8.271438129346327,8.282174936728236,0.0003287051114123004,0.00390625
K2,8007,p0.1,26,26438.0,9.480176361044709,9.536218308969232,0.0002732808012546973,0.00390625
K2,8007,p0.1,27,25432.0,10.692025665061179,10.762180863513906,0.00016826055744771585,0.00390625
K2,8007,p0.1,28,24621.0,12.175935278640804,12.251816073352863,8.288047337878629e-05,0.00390625
K2,8007,p0.1,29,23321.0,14.183760299130403,14.228240678469687,3.615601467227656e-06,0.00390625
K2,8007,p0.1,30,22101.0,16.809044695992668,16.82835293200227,0.0,0.00390625
K2,8007,p0.1,31,19378.0,20.046786488442677,20.20578082012556,0.0,0.00390625
K2,8007,p0.2,0,1505.0,-19.69177913615771,-20.001447663525564,5.758094411151144e-32,0.00390625
K2,8007,p0.2,1,2221.0,-16.255312793006507,-16.736926222184675,5.640582280311324e-32,0.00390625
K2,8007,p0.2,2,3792.0,-13.413434493909998,-14.119694821265368,3.6156014672276936e-06,0.00390625
K2,8007,p0.2,3,6467.0,-11.259024545086458,-12.112613681448535,7.272868562147565e-05,0.00390625
K2,8007,p0.2,4,12265.0,-9.787501296084415,-10.612314324874749,0.00017841234520502852,0.00390625
K2,8007,p0.2,5,18848.0,-8.815880124412098,-9.37970088141536,0.0002490952182237675,0.00390625
K2,8007,p0.2,6,26434.0,-7.811043315725397,-8.130169058873427,0.00035289069444323373,0.00390625
K2,8007,p0.2,7,31263.0,-6.425044333781434,-6.598728030372591,0.0003948425611381609,0.00390625
K2,8007,p0.2,8,33694.0,-4.500416353081187,-4.620588418274956,0.0004941982548528808,0.00390625
K2,8007,p0.2,9,35836.0,-2.1970608678616093,-2.252863240698835,0.0005099707143646579,0.00390625
K2,8007,p0.2,10,35217.0,0.22007879017503112,0.22605911217101549,0.0006023350264339747,0.00390625
K2,8007,p0.2,11,31210.0,2.1753274673938634,2.355230571581429,0.0005944796779032567,0.00390625
K2,8007,p0.2,12,21874.0,2.5942358096606397,3.6060840625782453,0.0006773010091865126,0.00390625
K2,8007,p0.2,13,12793.0,-0.04169481738104799,3.275144141174126,0.0006483694517539563,0.14149855506520045
K2,8007,p0.2,14,13513.0,-0.7018533617721541,0.6855115062732063,0.0007190962031104933,0.2064089610145579
K2,8007,p0.2,15,14073.0,-0.20814946538657866,-0.08397731392047976,0.0006716400359167596,0.00390625
K2,8007,p0.2,16,13882.0,0.38394077743804855,0.27399170958044256,0.0007277206082059181,0.00390625
K2,8007,p0.2,17,13043.0,0.6327619610665541,-0.3699228766684197,0.0006642914303916642,0.3703786747995451
K2,8007,p0.2,18,16816.0,-1.6209662408104706,-2.9743058338938515,0.0007031742244727865,0.17233880912069646
K2,8007,p0.2,19,25637.0,-3.179234928560652,-3.436226280277556,0.0006263236351786695,0.00390625
K2,8007,p0.2,20,27656.0,-2.145753235835928,-2.215293491858746,0.0006454570519110974,0.00390625
K2,8007,p0.2,21,26260.0,-0.05570523206042113,-0.11939669396034924,0.0005577366502777776,0.00390625
K2,8007,p0.2,22,26073.0,2.3988406021471187,2.3566676671297633,0.0005545690905208532,0.00390625
K2,8007,p0.2,23,26835.0,4.762483188530813,4.739356923226084,0.00045853047568898827,0.00390625
K2,8007,p0.2,24,28351.0,6.736931011315421,6.729879356794805,0.0004305103403020531,0.00390625
K2,8007,p0.2,25,28661.0,8.273178459634002,8.282174936728236,0.0003287051114123004,0.00390625
K2,8007,p0.2,26,26624.0,9.478787305607405,9.536218308969232,0.0002732808012546973,0.00390625
K2,8007,p0.2,27,24743.0,10.695698458784905,10.762180863513906,0.00016826055744771585,0.00390625
K2,8007,p0.2,28,24450.0,12.179362834062754,12.251816073352863,8.288047337878629e-05,0.00390625
K2,8007,p0.2,29,23143.0,14.18710369510499,14.228240678469687,3.615601467227656e-06,0.00390625
K2,8007,p0.2,30,21834.0,16.81816894396909,16.82835293200227,0.0,0.00390625
K2,8007,p0.2,31,19547.0,20.046601289603295,20.20578082012556,0.0,0.00390625
