run_id,study,stage,name,method,seed,beta,h,w,n_dim,a,beta_h,opes_barrier,opes_pace,opes_sigma,opes_gamma,opes_gamma_from_barrier,n_steps,n_replicas,had_nan,l2_f_common,l2_fp_common,l2_f_native,l2_fp_native,primary_estimator,l2_f_compact,l2_fp_compact,l2_f_transition,l2_fp_transition,l2_f_stretched,l2_fp_stretched,integrated_l2_f,normalized_anytime_l2_f,tau_abs,tau_rel,marginal_kl,marginal_tv,marginal_entropy,min_density,covered_fraction,marginal_l2_ref,marginal_l2_uniform,n_round_trips,n_barrier_crossings,n_compact_to_stretched,n_stretched_to_compact,first_passage_step,iat_frac_compact,mixing_ess,opes_neff_frac_final,opes_neff_frac_min,opes_n_kernels_final,opes_bias_range_final,opes_max_bias,opes_sigma_cur_final,runtime_seconds,wall_seconds,budget,force_evaluations,device,cuda_visible_devices
,opes_closure_eb,tune_r1,opes,opes,21,8.0,,,,,,3.0,50,0.03,24.0,,40000,0,False,0.21048062618837524,1.9137127409587988,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.00268897600472,nan,nan,0.0,,
,opes_closure_eb,tune_r1,opes,opes,21,8.0,,,,,,3.0,50,0.05,24.0,,40000,0,False,0.2879211209904059,2.286591721147692,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.47981529776007,nan,nan,0.0,,
,opes_closure_eb,tune_r1,opes,opes,21,8.0,,,,,,3.0,50,0.08,24.0,,40000,0,False,0.4066104472444585,3.0624799363468393,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.236988745629787,nan,nan,0.0,,
,opes_closure_eb,tune_r1,opes,opes,21,8.0,,,,,,3.0,50,0.12,24.0,,40000,0,False,0.48729751126148346,3.8913221205786637,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.964768583886325,nan,nan,0.0,,
,opes_closure_eb,tune_r1,opes,opes,21,8.0,,,,,,4.0,100,0.03,32.0,,40000,0,False,0.21333149272229007,1.958897513821241,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.634509661234915,nan,nan,0.0,,
,opes_closure_eb,tune_r1,opes,opes,21,8.0,,,,,,4.0,100,0.05,32.0,,40000,0,False,0.2834592568794539,2.2691059608311135,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.987552200444043,nan,nan,0.0,,
,opes_closure_eb,tune_r1,opes,opes,21,8.0,,,,,,4.0,100,0.08,32.0,,40000,0,False,0.4148953182467773,3.108940730914029,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.993023473769426,nan,nan,0.0,,
,opes_closure_eb,tune_r1,opes,opes,21,8.0,,,,,,4.0,100,0.12,32.0,,40000,0,False,0.4886438338259199,3.890715588747416,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.003547597676516,nan,nan,0.0,,
,opes_closure_eb,tune_r1,opes,opes,21,8.0,,,,,,4.0,200,0.03,32.0,,40000,0,False,0.2164455582773343,1.9333607517328193,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.88451182562858,nan,nan,0.0,,
,opes_closure_eb,tune_r1,opes,opes,21,8.0,,,,,,4.0,200,0.05,32.0,,40000,0,False,0.2848963601927543,2.275080800937921,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.84761821385473,nan,nan,0.0,,
,opes_closure_eb,tune_r1,opes,opes,21,8.0,,,,,,4.0,200,0.08,32.0,,40000,0,False,0.41469995099609236,3.1100814045026075,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.830708127468824,nan,nan,0.0,,
,opes_closure_eb,tune_r1,opes,opes,21,8.0,,,,,,4.0,200,0.12,32.0,,40000,0,False,0.4880731348014231,3.8907927801283537,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.86613984964788,nan,nan,0.0,,
,opes_closure_eb,tune_r1,opes,opes,21,8.0,,,,,,4.0,50,0.03,32.0,,40000,0,False,0.20594677856358262,1.9243066587651654,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.391481379047036,nan,nan,0.0,,
,opes_closure_eb,tune_r1,opes,opes,21,8.0,,,,,,4.0,50,0.05,32.0,,40000,0,False,0.28398151368396096,2.2750703334664637,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.409384673461318,nan,nan,0.0,,
,opes_closure_eb,tune_r1,opes,opes,21,8.0,,,,,,4.0,50,0.08,32.0,,40000,0,False,0.41473986059120455,3.1079350388415037,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.355980526655912,nan,nan,0.0,,
,opes_closure_eb,tune_r1,opes,opes,21,8.0,,,,,,4.0,50,0.12,32.0,,40000,0,False,0.48876982355154397,3.8908794754827576,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.09025257639587,nan,nan,0.0,,
,opes_closure_eb,tune_r1,opes,opes,21,8.0,,,,,,6.0,100,0.03,48.0,,40000,0,False,0.2279696550648771,2.0497913836009043,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.688960949890316,nan,nan,0.0,,
,opes_closure_eb,tune_r1,opes,opes,21,8.0,,,,,,6.0,100,0.05,48.0,,40000,0,False,0.2845841615537649,2.3105541405911936,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.631255319342017,nan,nan,0.0,,
,opes_closure_eb,tune_r1,opes,opes,21,8.0,,,,,,6.0,100,0.08,48.0,,40000,0,False,0.41648291999454934,3.1120844396004044,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.64380570407957,nan,nan,0.0,,
,opes_closure_eb,tune_r1,opes,opes,21,8.0,,,,,,6.0,100,0.12,48.0,,40000,0,False,0.4690022768642801,3.7515398107443185,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.63135928940028,nan,nan,0.0,,
,opes_closure_eb,tune_r1,opes,opes,21,8.0,,,,,,6.0,200,0.03,48.0,,40000,0,False,0.2370280281657494,2.0330638491358637,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.495235444046557,nan,nan,0.0,,
,opes_closure_eb,tune_r1,opes,opes,21,8.0,,,,,,6.0,200,0.05,48.0,,40000,0,False,0.2852655103789524,2.3047624158493103,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.504778367467225,nan,nan,0.0,,
,opes_closure_eb,tune_r1,opes,opes,21,8.0,,,,,,6.0,200,0.08,48.0,,40000,0,False,0.4168011445444476,3.113693236561265,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.488854460418224,nan,nan,0.0,,
,opes_closure_eb,tune_r1,opes,opes,21,8.0,,,,,,6.0,200,0.12,48.0,,40000,0,False,0.4709573061221804,3.7550879755352327,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.482255689799786,nan,nan,0.0,,
,opes_closure_eb,tune_r1,opes,opes,21,8.0,,,,,,6.0,50,0.03,48.0,,40000,0,False,0.2327183872185488,2.065386770878457,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.274311457760632,nan,nan,0.0,,
,opes_closure_eb,tune_r1,opes,opes,21,8.0,,,,,,6.0,50,0.05,48.0,,40000,0,False,0.28159073702181886,2.295774540391698,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.271742098033428,nan,nan,0.0,,
,opes_closure_eb,tune_r1,opes,opes,21,8.0,,,,,,6.0,50,0.08,48.0,,40000,0,False,0.4164502959941792,3.11338410735128,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.30101430695504,nan,nan,0.0,,
,opes_closure_eb,tune_r1,opes,opes,21,8.0,,,,,,6.0,50,0.12,48.0,,40000,0,False,0.47536771839868946,3.764480836471657,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.27234864793718,nan,nan,0.0,,
,opes_closure_eb,tune_r1,opes,opes,21,8.0,,,,,,8.0,100,0.03,64.0,,40000,0,False,0.23688625295356175,2.0997787946379076,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.672890854999423,nan,nan,0.0,,
,opes_closure_eb,tune_r1,opes,opes,21,8.0,,,,,,8.0,100,0.05,64.0,,40000,0,False,0.2849770712839909,2.3288532677077747,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.68504055775702,nan,nan,0.0,,
,opes_closure_eb,tune_r1,opes,opes,21,8.0,,,,,,8.0,100,0.08,64.0,,40000,0,False,0.4176409456926785,3.1151539589863577,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.686649709008634,nan,nan,0.0,,
,opes_closure_eb,tune_r1,opes,opes,21,8.0,,,,,,8.0,100,0.12,64.0,,40000,0,False,0.47081910528907234,3.754904076932617,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.68763465899974,nan,nan,0.0,,
,opes_closure_eb,tune_r1,opes,opes,21,8.0,,,,,,8.0,200,0.03,64.0,,40000,0,False,0.24799263076403572,2.0947330640138806,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.552930714562535,nan,nan,0.0,,
,opes_closure_eb,tune_r1,opes,opes,21,8.0,,,,,,8.0,200,0.05,64.0,,40000,0,False,0.2872660970510422,2.329764930540657,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.56745815835893,nan,nan,0.0,,
,opes_closure_eb,tune_r1,opes,opes,21,8.0,,,,,,8.0,200,0.08,64.0,,40000,0,False,0.4178426417465478,3.115324489922455,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.560426075942814,nan,nan,0.0,,
,opes_closure_eb,tune_r1,opes,opes,21,8.0,,,,,,8.0,200,0.12,64.0,,40000,0,False,0.47071108026675984,3.7529102237649568,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.54103699978441,nan,nan,0.0,,
,opes_closure_eb,tune_r1,opes,opes,21,8.0,,,,,,8.0,50,0.03,64.0,,40000,0,False,0.24264391162231463,2.101897516080043,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.918735378421843,nan,nan,0.0,,
,opes_closure_eb,tune_r1,opes,opes,21,8.0,,,,,,8.0,50,0.05,64.0,,40000,0,False,0.2824622275181846,2.3148965000821247,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.96711461432278,nan,nan,0.0,,
,opes_closure_eb,tune_r1,opes,opes,21,8.0,,,,,,8.0,50,0.08,64.0,,40000,0,False,0.4177013773172657,3.114576398446751,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.003308246843517,nan,nan,0.0,,
,opes_closure_eb,tune_r1,opes,opes,21,8.0,,,,,,8.0,50,0.12,64.0,,40000,0,False,0.46986568785056887,3.754160602969936,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.94855969864875,nan,nan,0.0,,
,opes_closure_eb,tune_sigma_edge,opes,opes,20,8.0,,,,,,3.0,50,0.015,24.0,,40000,0,False,0.17894010450848083,1.7591550402609388,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.20672592613846,nan,nan,0.0,,
,opes_closure_eb,tune_sigma_edge,opes,opes,20,8.0,,,,,,3.0,50,0.025,24.0,,40000,0,False,0.19181955414858345,1.7505553580822937,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.274419309571385,nan,nan,0.0,,
,opes_closure_eb,tune_sigma_edge,opes,opes,20,8.0,,,,,,3.0,50,0.02,24.0,,40000,0,False,0.17460370059987212,1.717304810154776,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.204670645296574,nan,nan,0.0,,
,opes_closure_eb,tune_sigma_edge,opes,opes,21,8.0,,,,,,3.0,50,0.015,24.0,,40000,0,False,0.18105401602341256,1.7562989503941595,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.178137966431677,nan,nan,0.0,,
,opes_closure_eb,tune_sigma_edge,opes,opes,21,8.0,,,,,,3.0,50,0.025,24.0,,40000,0,False,0.190193377582314,1.78659021588314,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.28453177213669,nan,nan,0.0,,
,opes_closure_eb,tune_sigma_edge,opes,opes,21,8.0,,,,,,3.0,50,0.02,24.0,,40000,0,False,0.1846945346810919,1.7834692313239293,nan,nan,meanforce,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.284903202205896,nan,nan,0.0,,
