cell_id,system,stage,cell_label,config,source,pair_key,notes,abf_n_seeds,abf_mean_final_l2_F,abf_median_final_l2_F,equiv_margin_abs,equiv_margin_frac_of_abf,estimated_n,estimated_n_matched_vs_abf,estimated_final_l2_F_mean,estimated_final_l2_F_median,estimated_int_l2_F_mean,estimated_int_l2_F_median,estimated_final_l2_Fp_mean,estimated_final_l2_Fp_median,estimated_ancestor_ess_median,estimated_event_fraction_median,estimated_winrate_vs_abf,estimated_n_wins_vs_abf,estimated_minus_abf_mean,estimated_minus_abf_ci_lo,estimated_minus_abf_ci_hi,estimated_gain_pct_vs_abf_median,uniform_n,uniform_n_matched_vs_abf,uniform_final_l2_F_mean,uniform_final_l2_F_median,uniform_int_l2_F_mean,uniform_int_l2_F_median,uniform_final_l2_Fp_mean,uniform_final_l2_Fp_median,uniform_ancestor_ess_median,uniform_event_fraction_median,uniform_winrate_vs_abf,uniform_n_wins_vs_abf,uniform_minus_abf_mean,uniform_minus_abf_ci_lo,uniform_minus_abf_ci_hi,uniform_gain_pct_vs_abf_median,oracle_n,oracle_n_matched_vs_abf,oracle_final_l2_F_mean,oracle_final_l2_F_median,oracle_int_l2_F_mean,oracle_int_l2_F_median,oracle_final_l2_Fp_mean,oracle_final_l2_Fp_median,oracle_ancestor_ess_median,oracle_event_fraction_median,oracle_winrate_vs_abf,oracle_n_wins_vs_abf,oracle_minus_abf_mean,oracle_minus_abf_ci_lo,oracle_minus_abf_ci_hi,oracle_gain_pct_vs_abf_median,abf_ancestor_ess_median,abf_event_fraction_median,ancestor_ess_kind,event_fraction_kind,est_minus_uni_n_pairs,est_minus_uni_mean_diff,est_minus_uni_ci_lo,est_minus_uni_ci_hi,est_minus_uni_pct_of_abf,est_minus_uni_verdict,orc_minus_uni_n_pairs,orc_minus_uni_mean_diff,orc_minus_uni_ci_lo,orc_minus_uni_ci_hi,orc_minus_uni_pct_of_abf,orc_minus_uni_verdict,orc_minus_est_n_pairs,orc_minus_est_mean_diff,orc_minus_est_ci_lo,orc_minus_est_ci_hi,orc_minus_est_pct_of_abf,orc_minus_est_verdict,classification,classification_note,verdict_triple,oracle_direction_vs_estimated,oracle_effect_pct_of_abf
wcarep|b1_h4_w2_n10_a1.5,wca_representative,representative,b1_h4_w2_n10_a1.5,beta=1 h=4 w=2 n_dim=10 M=100 a=1.5 N=1024 n_steps=120000 fr_rate=0.1,/home/zheyuanlai/ABF-Fisher-Rao/results/wca_representative/summaries/wca_representative_run_summary.csv,seed,,10,0.09119929202919144,0.0926536184198688,0.004559964601459572,0.05,10,10,0.04661873845482455,0.04842110474014915,39.92155871603243,38.23048053112474,0.27138548465356116,0.2724741149015141,180.30954123664216,9.601570702714864e-05,1.0,10,-0.04458055357436689,-0.046863013684617864,-0.04197925409649207,49.13991338814455,10,10,0.04697685421607164,0.045810075301141145,38.49770831401298,38.162062442833545,0.2710170507788906,0.2713041400511007,198.49824206147065,9.459976219939001e-05,1.0,10,-0.044222437813119804,-0.0487417413530587,-0.040213922671253954,47.305589732064185,10,10.0,0.052948537595802515,0.0535707726114772,40.268704830323585,39.60370485400726,0.27542669214425686,0.27542121550504217,215.40057204330682,8.322337789360532e-05,1.0,10.0,-0.03825075443338893,-0.04227675019605747,-0.03411904848406432,42.59215290424089,,0.0,final_ancestor_ess,fr_event_fraction,10,-0.0003581157612470895,-0.0046697555462209325,0.004059800495462542,-0.3926738391044333,UNDERPOWERED,10,0.00597168337973087,0.0029700463509929453,0.009187622003332757,6.547949273355575,UNDERPOWERED,10,0.00632979914097796,0.0026179709027920836,0.010378101085209607,6.940623112460009,UNDERPOWERED,U,underpowered:UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,UNDERPOWERED/UNDERPOWERED/UNDERPOWERED,oracle_WORSE,6.940623112460009
wcarep|b2_h4_w2_n10_a1.5,wca_representative,representative,b2_h4_w2_n10_a1.5,beta=2 h=4 w=2 n_dim=10 M=100 a=1.5 N=1024 n_steps=120000 fr_rate=0.1,/home/zheyuanlai/ABF-Fisher-Rao/results/wca_representative/summaries/wca_representative_run_summary.csv,seed,,10,0.014809212620437402,0.015443961661710399,0.0007404606310218701,0.05,10,10,0.02245975468530565,0.0213756692832288,24.837986245754838,24.673039079770795,0.0980357853018596,0.09714842049027794,224.02238661009648,7.406856219689017e-05,0.0,0,0.0076505420648682486,0.0059569092715414775,0.009792304375635238,-50.10494620596114,10,10,0.024779791136759852,0.0236312412079348,25.947406750870027,25.521774811724413,0.10319489799556732,0.101949660606978,224.3920640241501,7.441034198290086e-05,0.0,0,0.00997057851632245,0.00834273163782566,0.011799061068035176,-73.89803831339094,10,10.0,0.01093868158463988,0.010997374095114351,22.460765067127824,22.939154134738953,0.08565766696992136,0.08629068825172365,223.3874646357262,8.49078639818009e-05,1.0,10.0,-0.00387053103579752,-0.005336530960678511,-0.002609945454690728,23.539365426723066,,0.0,final_ancestor_ess,fr_event_fraction,10,-0.0023200364514542006,-0.00487443210431025,2.690814775728996e-05,-15.666170180124515,UNDERPOWERED,10,-0.01384110955211997,-0.016944251353222643,-0.011350473409787433,-93.46283227116744,DIFFERENT,10,-0.011521073100665769,-0.013400358138774951,-0.00967766324397182,-77.79666209104292,DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-77.79666209104292
wcarep|b2_h6_w2_n10_a1.5,wca_representative,representative,b2_h6_w2_n10_a1.5,beta=2 h=6 w=2 n_dim=10 M=100 a=1.5 N=1024 n_steps=120000 fr_rate=0.1,/home/zheyuanlai/ABF-Fisher-Rao/results/wca_representative/summaries/wca_representative_run_summary.csv,seed,,10,0.02635592925932336,0.0264760393557365,0.0013177964629661682,0.05,10,10,0.01935312130623998,0.0183574017838679,63.329604071422104,40.362009122544634,0.15098952697567375,0.1514401234356922,271.08699975262454,5.9249967189140546e-05,1.0,10,-0.00700280795308338,-0.008607879836558087,-0.005505127674679821,28.03872952268223,10,10,0.020054187052171712,0.01983414467713145,58.70271382079375,37.96123031955151,0.15443175068716494,0.15432940335865805,267.35774877604234,5.7980499412529374e-05,1.0,10,-0.006301742207151649,-0.007595981703497329,-0.004789013760164667,26.41327572760509,10,10.0,0.016687420746484268,0.0166311900890442,61.14030490989897,36.35056343460556,0.14956057383947738,0.1498257789810084,278.2548918275321,6.361986588170591e-05,1.0,10.0,-0.009668508512839088,-0.01071239611644042,-0.008568591190487087,36.824731607528946,,0.0,final_ancestor_ess,fr_event_fraction,10,-0.0007010657459317306,-0.002322952075030396,0.000991720559510084,-2.6599925164229594,UNDERPOWERED,10,-0.00336676630568744,-0.004271213581053321,-0.002549234832566447,-12.774227281310722,DIFFERENT,10,-0.0026657005597557097,-0.003951674905506577,-0.001422682465862827,-10.114234764887765,DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-10.114234764887765
wcarep|b4_h1_w2_n10_a1.5,wca_representative,representative,b4_h1_w2_n10_a1.5,beta=4 h=1 w=2 n_dim=10 M=100 a=1.5 N=1024 n_steps=120000 fr_rate=0.1,/home/zheyuanlai/ABF-Fisher-Rao/results/wca_representative/summaries/wca_representative_run_summary.csv,seed,,10,0.00541047024690319,0.0053073360225026,0.0002705235123451595,0.05,10,10,0.02442126307808471,0.02418474434517705,16.114912213861125,15.863753132161856,0.06867750711492324,0.06889005531548059,213.95144738923722,7.1480800959952e-05,0.0,0,0.019010792831181518,0.01753213553028967,0.02030857780227811,-365.2015532601032,10,10,0.023988497631041678,0.0237964983752355,16.020429812353672,16.01407150044266,0.0674987913544701,0.06658077865964496,212.74558803771407,7.089489275536223e-05,0.0,0,0.01857802738413849,0.016675614741804873,0.02028625700589349,-350.0631016591901,10,10.0,0.0087877761947524,0.00934484739105335,12.836698684017545,12.904695910921475,0.03428498726851859,0.03458145868741025,254.73027849647684,7.255496600169992e-05,0.1,1.0,0.0033773059478492103,0.0021711983037117602,0.004611654450573598,-55.80759444828777,,0.0,final_ancestor_ess,fr_event_fraction,10,0.00043276544704303025,-0.0017688167900884733,0.0022155220518641043,7.998666054780243,UNDERPOWERED,10,-0.01520072143628928,-0.017265512012324537,-0.013090805306897954,-280.95009754447443,DIFFERENT,10,-0.01563348688333231,-0.01755679619214606,-0.013872856029802885,-288.9487635992546,DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-288.9487635992546
wcarep|b4_h2_w2_n10_a1.5,wca_representative,representative,b4_h2_w2_n10_a1.5,beta=4 h=2 w=2 n_dim=10 M=100 a=1.5 N=1024 n_steps=120000 fr_rate=0.1,/home/zheyuanlai/ABF-Fisher-Rao/results/wca_representative/summaries/wca_representative_run_summary.csv,seed,,10,0.008746534459912022,0.0088439172256496,0.00043732672299560114,0.05,10,10,0.02977744247627605,0.0300439353381804,21.64260228313653,21.25572205596611,0.08659672683667732,0.08706510600850656,212.44695101337902,7.411738788060598e-05,0.0,0,0.02103090801636403,0.019873186027212587,0.022158501508691968,-249.797731452424,10,10,0.02898838734748731,0.02918643903551255,21.56784680448651,21.73212349082518,0.08527598418684207,0.0854870969590773,203.5304347170869,7.309204852257387e-05,0.0,0,0.02024185288757529,0.018642039541387063,0.021805276605362373,-227.46192975106595,10,10.0,0.01159371096665332,0.0116393798677516,17.71236017229762,17.82246977588925,0.04743449766153711,0.046611781631013996,222.8670965764781,7.892671772661368e-05,0.0,0.0,0.0028471765067413003,0.001985857364249965,0.0037404931458851205,-31.055769523521047,,0.0,final_ancestor_ess,fr_event_fraction,10,0.0007890551287887404,-0.001247873297171957,0.0027120423007536095,9.021345910259836,UNDERPOWERED,10,-0.01739467638083399,-0.019192193317705837,-0.01537543799757797,-198.8750682977239,DIFFERENT,10,-0.018183731509622728,-0.01895415918536083,-0.01746516360735726,-207.8964142079837,DIFFERENT,U,underpowered:UNDERPOWERED/DIFFERENT/DIFFERENT,UNDERPOWERED/DIFFERENT/DIFFERENT,oracle_BETTER,-207.8964142079837
alk|b1|butane_b1_s2.3_full_dispersed,alkanes_torsion,production/b1,butane_b1_s2.3_full_dispersed,molecule=butane beta=1 sigma=2.3 init=dispersed N=384 n_steps=40000,/home/zheyuanlai/ABF-Fisher-Rao/results/alkanes/production/summaries/alkanes_runs_long.csv,seed,fr_rate=0.02 for all three FR arms (spec_json).,16,0.27074805607351504,0.2705376026014631,0.013537402803675753,0.05,16,16,0.2707315154587665,0.27068783836144444,7.502906894697455,7.461929790827904,0.2840771343913471,0.28419824243973,351.9256322624743,6.249166777762965e-06,0.5625,9,-1.6540614748539184e-05,-0.0005650276552286367,0.0005226243618068877,0.06030957636587299,16,16,0.2707036097932572,0.27069386111650884,7.502839533828004,7.461539346534789,0.2840691668592623,0.28421924264421666,352.7655502392344,6.075578811713994e-06,0.5625,9,-4.444628025788988e-05,-0.0005748399173147319,0.000486688111611439,0.0961928600805733,16,16.0,0.2704918317284247,0.27047670080265734,7.499101979081077,7.466261582981527,0.28388982483138026,0.28361954230373876,363.1921182266009,3.818935253077368e-06,0.6875,11.0,-0.00025622434509034106,-0.0005479917281656304,6.0335762993454114e-05,0.17176117070035962,,,final_ancestor_ess,fr_event_fraction,16,2.7905665509350697e-05,-4.956133924300232e-05,9.637505937560216e-05,0.010306875666643232,EQUIVALENT,16,-0.00021177806483245118,-0.0007476870754124564,0.0003560384607256244,-0.07821960678267917,EQUIVALENT,16,-0.00023968373034180188,-0.0007750384625214561,0.0003250608397472076,-0.0885264824493224,EQUIVALENT,A,all_equivalent,EQUIVALENT/EQUIVALENT/EQUIVALENT,oracle_BETTER,-0.0885264824493224
alk|b1|butane_b1_s2.3_full_trans,alkanes_torsion,production/b1,butane_b1_s2.3_full_trans,molecule=butane beta=1 sigma=2.3 init=trans N=384 n_steps=40000,/home/zheyuanlai/ABF-Fisher-Rao/results/alkanes/production/summaries/alkanes_runs_long.csv,seed,fr_rate=0.02 for all three FR arms (spec_json).,16,0.2733315116201579,0.2747849950814891,0.013666575581007895,0.05,16,16,0.2739753420314965,0.27489389983126244,7.731853834525762,7.734631513973367,0.28675712573574164,0.28792447607401755,351.0857142857142,6.4227547438119366e-06,0.375,6,0.0006438304113386382,0.0002010277633189118,0.0011305253697206493,-0.10405598402867958,16,16,0.2738409534457792,0.27468440405972017,7.7323416172019055,7.751472958032293,0.2865689298415407,0.28699773860946387,350.2537576167907,6.4227547438119366e-06,0.0625,1,0.0005094418256213068,0.0002465417034993323,0.0007534565978561875,-0.19164753346806968,16,16.0,0.2732167138346816,0.2744019903859233,7.723308359047696,7.73402097834377,0.28604576593204245,0.28726919256626726,360.54751542398003,4.339699151224281e-06,0.6875,11.0,-0.00011479778547623595,-0.00039529315696842243,0.00018452525810762175,0.07737492400309195,,,final_ancestor_ess,fr_event_fraction,16,0.00013438858571733145,-0.0003024547900919174,0.0005961170924923264,0.049166883437899385,EQUIVALENT,16,-0.0006242396110975428,-0.0009593579136233985,-0.0002792719460856674,-0.22838186764394486,EQUIVALENT,16,-0.0007586281968148742,-0.0011923058048496523,-0.00035512017834025646,-0.27754875108184424,EQUIVALENT,A,all_equivalent,EQUIVALENT/EQUIVALENT/EQUIVALENT,oracle_BETTER,-0.27754875108184424
alk|b2|butane_b0.5_s2.3_full_trans,alkanes_torsion,production/b2,butane_b0.5_s2.3_full_trans,molecule=butane beta=0.5 sigma=2.3 init=trans N=384 n_steps=25000,/home/zheyuanlai/ABF-Fisher-Rao/results/alkanes/production/summaries/alkanes_runs_long.csv,seed,fr_rate=0.02 for all three FR arms (spec_json).,12,0.5162576953470343,0.5154077908558946,0.025812884767351715,0.05,12,12,0.5165582541680608,0.5145639485977085,8.383436807800146,8.432402462018487,0.5317423415129933,0.5300634172498981,360.53027259684353,7.232189143153374e-06,0.4166666666666667,5,0.0003005588210266419,-0.000401373874774377,0.0009842669315989936,-0.06815409756281834,12,12,0.5164801217204752,0.5143828635614476,8.38332327705209,8.4324535302255,0.5316869032050503,0.5298838822696889,360.53027259684353,7.232189143153374e-06,0.5,6,0.0002224263734411184,-0.0004611077329676782,0.0008964705633401593,-0.02275658162780291,12,12.0,0.5165869422511814,0.5155624711142041,8.381934400919869,8.421457972751965,0.5316954000583821,0.5308164791089919,369.56623115577884,4.050025920165889e-06,0.5,6.0,0.00032924690414723456,-0.0007036685108714788,0.0013293817534155666,-0.04667913543477016,,,final_ancestor_ess,fr_event_fraction,12,7.813244758552347e-05,-3.4961726107069625e-05,0.0002319169818161634,0.015134388947558825,EQUIVALENT,12,0.00010682053070611615,-0.0008357073558858613,0.0010666270859440719,0.020691319794140826,EQUIVALENT,12,2.8688083120592678e-05,-0.001015680526738167,0.001064546330079643,0.0055569308465820005,EQUIVALENT,A,all_equivalent,EQUIVALENT/EQUIVALENT/EQUIVALENT,oracle_WORSE,0.0055569308465820005
alk|b2|butane_b2_s2.3_full_trans,alkanes_torsion,production/b2,butane_b2_s2.3_full_trans,molecule=butane beta=2 sigma=2.3 init=trans N=384 n_steps=55000,/home/zheyuanlai/ABF-Fisher-Rao/results/alkanes/production/summaries/alkanes_runs_long.csv,seed,fr_rate=0.02 for all three FR arms (spec_json).,12,0.1432668893374746,0.1423975780152448,0.007163344466873731,0.05,12,12,0.14361469109677352,0.14245134588139075,6.3324750730042325,6.346036960086755,0.1591013643539366,0.15890370420617667,335.1272727272727,6.9437831317652284e-06,0.3333333333333333,4,0.0003478017592989403,8.756216244348481e-05,0.0006737986312417627,-0.18997802661468335,12,12,0.1436592199169325,0.14252180986294535,6.333467171295123,6.343310588379751,0.15924615164367067,0.1588835628607399,336.664553794829,6.9437831317652284e-06,0.16666666666666666,2,0.0003923305794579085,0.0001509451851312046,0.0006684639288448218,-0.22895446061093416,12,12.0,0.14325857647891946,0.14225744713603464,6.325320609135624,6.349532109432512,0.15886967956462958,0.15896305212584866,351.0857142857142,4.463860584706219e-06,0.5833333333333334,7.0,-8.312858555123889e-06,-0.00018072501968987404,0.00018722398998504124,0.04222172177324911,,,final_ancestor_ess,fr_event_fraction,12,-4.452882015896822e-05,-0.00018049696784422394,8.216602822408691e-05,-0.031081026722146278,EQUIVALENT,12,-0.00040064343801303237,-0.000632636932094048,-0.0001778401436466506,-0.2796483122274612,EQUIVALENT,12,-0.0003561146178540642,-0.0005979206186599521,-0.0001175175892905552,-0.24856728550531498,EQUIVALENT,A,all_equivalent,EQUIVALENT/EQUIVALENT/EQUIVALENT,oracle_BETTER,-0.24856728550531498
alk|p1|pentane_b1_s2.3_full_dispersed,alkanes_torsion,production/p1,pentane_b1_s2.3_full_dispersed,molecule=pentane beta=1 sigma=2.3 init=dispersed N=384 n_steps=45000,/home/zheyuanlai/ABF-Fisher-Rao/results/alkanes/production/summaries/alkanes_runs_long.csv,seed,fr_rate=0.02 for all three FR arms (spec_json).,16,0.2562330420131519,0.2553002642904305,0.012811652100657595,0.05,16,16,0.2576217037242611,0.25641021236873374,7.464550497051511,7.446921196199401,0.26813861947584505,0.2650526781009408,346.1408450704225,6.126730188605262e-06,0.375,6,0.0013886617111091484,-0.0008748681570406597,0.003523294617349733,-0.723043206123438,16,16,0.2570888021665083,0.25705994602405635,7.463606582634448,7.442793454237853,0.2675182485602763,0.2655287464020436,347.7735849056603,6.279898443320394e-06,0.375,6,0.0008557601533563594,-0.0014607304173255694,0.003018954335373966,-0.8024668568902161,16,16.0,0.2561059008667042,0.2542533566446295,7.450016555700339,7.4362787524135765,0.26629337572737244,0.26354949191092364,355.33423143029677,4.5950476414539465e-06,0.4375,7.0,-0.00012714114644771755,-0.0019613899612756476,0.0016670729008906185,-0.20257732858246902,,,final_ancestor_ess,fr_event_fraction,16,0.000532901557752789,-0.0001005291567206583,0.001229512335629846,0.2079753468038038,EQUIVALENT,16,-0.000982901299804077,-0.003274005487206406,0.0010950045917083226,-0.383596624417247,EQUIVALENT,16,-0.001515802857556866,-0.0039530945398199855,0.0007322971277901264,-0.5915719712210509,EQUIVALENT,A,all_equivalent,EQUIVALENT/EQUIVALENT/EQUIVALENT,oracle_BETTER,-0.5915719712210509
alk|p1|pentane_b1_s2.3_full_trans,alkanes_torsion,production/p1,pentane_b1_s2.3_full_trans,molecule=pentane beta=1 sigma=2.3 init=trans N=384 n_steps=45000,/home/zheyuanlai/ABF-Fisher-Rao/results/alkanes/production/summaries/alkanes_runs_long.csv,seed,fr_rate=0.02 for all three FR arms (spec_json).,16,0.2863637446202218,0.2843714390531577,0.01431818723101109,0.05,16,16,0.28776882933877157,0.2872971658464776,9.320108842106356,9.264991701455731,0.29985603255330795,0.29826957242205854,346.1408450704225,6.433066698035525e-06,0.375,6,0.0014050847185497588,-0.0006943204242568453,0.0035599933549528592,-0.39330386995375205,16,16,0.28776351409786216,0.28732294036921446,9.320115001692132,9.26515624848522,0.29986345839876327,0.29830286760945357,344.52336448598123,6.739403207465788e-06,0.375,6,0.001399769477640412,-0.0006869458347689794,0.003480562788452009,-0.4443629674677053,16,16.0,0.28598018534593816,0.28524253612450357,9.28454596268752,9.225911824423436,0.29787308776017085,0.29610297002452945,360.5302725968435,3.829206367878288e-06,0.5,8.0,-0.0003835592742836187,-0.0021733088799394274,0.001513057701237335,0.29790455048081627,,,final_ancestor_ess,fr_event_fraction,16,5.315240909346819e-06,-0.00022929324504660932,0.0002444128565989836,0.0018561151714215568,EQUIVALENT,16,-0.0017833287519240307,-0.0038461660250341256,0.0004303453793619654,-0.6227494874705936,EQUIVALENT,16,-0.0017886439928333775,-0.003865965049039344,0.0004475813410456212,-0.6246056026420151,EQUIVALENT,A,all_equivalent,EQUIVALENT/EQUIVALENT/EQUIVALENT,oracle_BETTER,-0.6246056026420151
alk|p1|pentane_b2_s2.3_full_trans,alkanes_torsion,production/p1,pentane_b2_s2.3_full_trans,molecule=pentane beta=2 sigma=2.3 init=trans N=384 n_steps=55000,/home/zheyuanlai/ABF-Fisher-Rao/results/alkanes/production/summaries/alkanes_runs_long.csv,seed,fr_rate=0.02 for all three FR arms (spec_json).,16,0.19500509816306982,0.1940356033710925,0.009750254908153492,0.05,16,16,0.19586292783473028,0.1957236554161369,7.659938868880728,7.6721508565803305,0.20992145503693974,0.20945918695753207,338.98110176298985,6.323802495000477e-06,0.125,2,0.0008578296716604539,0.00039341994141530833,0.0013588634769127529,-0.2669403426329144,16,16,0.19569890113277488,0.19565251103598358,7.660179966768004,7.6751804743227705,0.20966534260623024,0.2087728332499744,338.98110176298985,6.323802495000477e-06,0.25,4,0.0006938029697050926,0.00022554269397163725,0.0012215823720205215,-0.28725030556539505,16,16.0,0.19453737283369987,0.19459178533117244,7.638331760889231,7.6418511971580205,0.20852310089617399,0.20858946657809374,349.4218009478672,4.587856712059169e-06,0.6875,11.0,-0.00046772532936997097,-0.0008545161258474647,-9.64865752888717e-05,0.2959367957811485,,,final_ancestor_ess,fr_event_fraction,16,0.0001640267019553613,-9.603665262527225e-05,0.000430592709519892,0.0841140582992331,EQUIVALENT,16,-0.0011615282990750635,-0.001922464307910599,-0.0005211081389379045,-0.5956399653222166,EQUIVALENT,16,-0.0013255550010304248,-0.0020343723554015246,-0.0006932839559935088,-0.6797540236214497,EQUIVALENT,A,all_equivalent,EQUIVALENT/EQUIVALENT/EQUIVALENT,oracle_BETTER,-0.6797540236214497
alk|smoke|butane_b1_s2.3_dec_trans,alkanes_torsion,smoke/smoke,butane_b1_s2.3_dec_trans,molecule=butane beta=1 sigma=2.3 init=trans N=96 n_steps=1800,/home/zheyuanlai/ABF-Fisher-Rao/results/alkanes/smoke/summaries/alkanes_runs_long.csv,seed,fr_rate=0.02 for all three FR arms (spec_json).,2,0.22902016128370772,0.22902016128370772,0.011451008064185387,0.05,2,2,0.22902016128062355,0.22902016128062355,0.6422910950614313,0.6422910950614313,0.28600367471849564,0.28600367471849564,96.0,0.0,0.5,1,-3.084185684620877e-12,-6.555284093323621e-12,3.8691272408186705e-13,1.2628447826564634e-09,2,2,0.22902016128001101,0.22902016128001101,0.6422910950612536,0.6422910950612536,0.28600367471652866,0.28600367471652866,96.0,0.0,0.5,1,-3.696737360669999e-12,-8.436279452794793e-12,1.042804731454794e-12,1.4989106103252867e-09,2,2.0,0.2290201612912912,0.2290201612912912,0.6422910950636376,0.6422910950636376,0.2860036747274667,0.2860036747274667,96.0,0.0,0.5,1.0,7.583461636428979e-12,-8.331946244055644e-13,1.6000117897263522e-11,-3.108119140484889e-09,,,final_ancestor_ess,fr_event_fraction,2,6.125516760491223e-13,-6.558920073729269e-13,1.8809953594711715e-12,2.674662669939787e-10,EQUIVALENT,2,1.1280198997098978e-11,-1.8759993558603583e-12,2.4436397350058314e-11,4.925417454022831e-09,EQUIVALENT,2,1.0667647321049856e-11,-1.2201073484874314e-12,2.2555401990587143e-11,4.657951187028852e-09,EQUIVALENT,A,all_equivalent,EQUIVALENT/EQUIVALENT/EQUIVALENT,oracle_WORSE,4.657951187028852e-09
alk|smoke|pentane_b1_s2.3_full_trans,alkanes_torsion,smoke/smoke,pentane_b1_s2.3_full_trans,molecule=pentane beta=1 sigma=2.3 init=trans N=96 n_steps=1800,/home/zheyuanlai/ABF-Fisher-Rao/results/alkanes/smoke/summaries/alkanes_runs_long.csv,seed,fr_rate=0.02 for all three FR arms (spec_json).,2,0.4486505966433134,0.4486505966433134,0.022432529832165673,0.05,2,2,0.4442224974513733,0.4442224974513733,0.7517078851998534,0.7517078851998534,0.5074379532215939,0.5074379532215939,94.0408163265306,6.469979296066253e-05,1.0,2,-0.004428099191940038,-0.005810256637254652,-0.0030459417466254246,0.9636173257797417,2,2,0.4442224974501446,0.4442224974501446,0.7517078851995703,0.7517078851995703,0.5074379532202153,0.5074379532202153,94.0408163265306,6.469979296066253e-05,1.0,2,-0.004428099193168805,-0.005810256637927891,-0.0030459417484097195,0.9636173260734362,2,2.0,0.4455776814552269,0.4455776814552269,0.7519789220006525,0.7519789220006525,0.5108897361418675,0.5108897361418675,91.32810047095761,0.00016174948240163127,0.5,1.0,-0.0030729151880864447,-0.0064510047230194045,0.0003051743468465151,0.7901687534413158,,,final_ancestor_ess,fr_event_fraction,2,1.2287670880795076e-12,6.732392421326949e-13,1.7842949340263203e-12,2.738806316703515e-10,EQUIVALENT,2,0.0013551840050823605,-0.003405062974609685,0.006115430984774406,0.30205777396073763,EQUIVALENT,2,0.0013551840038535934,-0.00340506297639398,0.006115430984101167,0.30205777368685705,EQUIVALENT,A,all_equivalent,EQUIVALENT/EQUIVALENT/EQUIVALENT,oracle_WORSE,0.30205777368685705
r15|production_dist_pentane_b2_trans_g256,pentane_R15_distance_CV,production,production_dist_pentane_b2_trans_g256,molecule=pentane beta=2 N=1024 n_steps=80000 CV=R15 distance,/home/zheyuanlai/ABF-Fisher-Rao/results/alkanes_cv_extension/r15_methods/summaries/cv_runs_long.csv,seed,,8,1.4875458748167123,1.4996397337265281,0.07437729374083561,0.05,8,8,1.517652996237914,1.5316899677236786,100.82613330034789,101.84136079186882,10.255196846124058,10.276121540053218,806.1488772278165,7.251879457392838e-06,0.0,0,0.030107121421201616,0.023898887538460145,0.036064762241619974,-2.0334707939890557,8,8,1.5197230947529037,1.5331974688419676,100.87335774994034,102.0569943338403,10.258847200464743,10.277262944820977,808.5207622906769,7.000576703918829e-06,0.0,0,0.0321772199361916,0.02457784613845614,0.04004597393265314,-2.006957727293335,8,8.0,1.5196907274010862,1.5330676664421086,100.87328158443404,102.05692872705816,10.258747869200437,10.276909565999325,808.5207622906769,7.000576703918829e-06,0.0,0.0,0.03214485258437397,0.024451004203939253,0.039975969213371765,-2.009255058007657,,,final_ancestor_ess,fr_event_fraction,8,-0.0020700985149899875,-0.006797463712523405,0.0012297080775635146,-0.13916199493646234,EQUIVALENT,8,-3.236735181763595e-05,-9.862153424133879e-05,1.4699180551898371e-05,-0.002175889319825117,EQUIVALENT,8,0.0020377311631723516,-0.0012755801747426762,0.006835297859185025,0.1369861056166372,EQUIVALENT,A,all_equivalent,EQUIVALENT/EQUIVALENT/EQUIVALENT,oracle_WORSE,0.1369861056166372
