cell_id,role,seed,pair_key,final_l2_F,int_l2_F,final_l2_Fp,ancestor_ess,event_fraction,ancestor_ess_kind,event_fraction_kind
twodim|prod|POOLED_36cfg,oracle,0,0.1|0.1|0.0|5|s0,0.0119270899803687,15.130555910347056,0.0618940029180954,741.0,1.6100503598863726e-05,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,1,0.1|0.1|0.0|5|s1,0.0115351943828485,14.632402586515736,0.0638663275978267,785.0,1.3350503359106367e-05,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,2,0.1|0.1|0.0|5|s2,0.0115113958081175,13.94738125480189,0.0673504070244473,750.0,1.5150252197599912e-05,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,3,0.1|0.1|0.0|5|s3,0.0108716342474616,14.375002873286713,0.0638040924498247,756.0,1.4900252267580072e-05,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,4,0.1|0.1|0.0|5|s4,0.0117405995589966,14.062170026291884,0.071089987884867,789.0,1.3050252059656486e-05,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,0,0.01|0.1|0.2|5|s0,0.0119807785371844,15.849245362726418,0.0727396801629292,988.0,7.503141205233987e-07,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,1,0.01|0.1|0.2|5|s1,0.0127123988233674,15.12477645391154,0.0771939458862654,982.0,1.1250000738982636e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,2,0.01|0.1|0.2|5|s2,0.0156329807695574,16.02327078173875,0.0767597476793514,982.0,1.1250000682139216e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,3,0.01|0.1|0.2|5|s3,0.012055336862117,13.81655626303813,0.0691330804246119,987.0,8.125000533709681e-07,n_unique_ancestors(proxy),mean_fr_event_fraction
twodim|prod|POOLED_36cfg,oracle,4,0.01|0.1|0.2|5|s4,0.0125647274540896,15.34262599516976,0.067401218694991,983.0,1.1250000738982636e-06,n_unique_ancestors(proxy),mean_fr_event_fraction
