step,arm,mass_ess,n_occupied,resampled,benefit,lam,n_replacements,duplicate_pairs,cooling,ess_predicted,chi2,row,seed,hold_max,n_clones,cooldown_until
14000,A4a,0.14102064512620976,32,False,0.18316257652564957,0.0,0,0.0,False,,1.660670319264069,10,5210,,,
14000,A4a,0.05886801547943927,32,False,0.0,0.0,0,0.0,True,,,11,5211,,,
14000,A4a,0.11295095282312266,32,True,0.20733484253832749,0.0,13,26.0,False,,2.6351517406204907,12,5212,576.0,13.0,14576.0
14000,A4a,0.17220327493358956,32,True,0.21025858202898723,0.0,20,40.0,False,,3.2109803391053395,13,5213,520.0,20.0,14520.0
14000,A4a,0.24647442105156958,32,True,0.48474164474299974,0.0,23,104.0,False,,2.838808847402597,14,5214,716.0,23.0,14716.0
14000,A4a,0.15811396582835613,32,True,0.2638415049265626,0.0,20,44.0,False,,2.923969606782107,15,5215,632.0,20.0,14632.0
14500,A4a,0.18352124912276857,32,True,0.21718305843228383,0.0,18,36.0,False,,2.348409316378066,0,5200,475.0,18.0,14975.0
14500,A4a,0.19134620194928093,32,False,0.1421433560881604,0.0,0,0.0,False,,1.5030505952380953,1,5201,,,
14500,A4a,0.19378734688593066,32,False,0.0,0.0,0,0.0,True,,,2,5202,,,
14500,A4a,0.14118932805139703,32,False,0.20448105181552176,0.0,0,0.0,False,,1.6643578643578643,3,5203,,,
14500,A4a,0.23204453599697647,32,False,0.1874410716691573,0.0,0,0.0,False,,1.833387445887446,4,5204,,,
14500,A4a,0.24793690790448866,32,False,0.24716510395589242,0.0,0,0.0,False,,1.8149046266233766,5,5205,,,
14500,A4a,0.1337067977162161,32,True,0.15042480921348778,0.0,11,22.0,False,,2.0532072961760464,6,5206,403.0,11.0,14903.0
14500,A4a,0.24190782260609867,32,False,0.15307333782056215,0.0,0,0.0,False,,1.1498714826839826,7,5207,,,
14500,A4a,0.17319279618749273,32,True,0.21415726192561726,0.0,14,28.0,False,,2.378820571789322,8,5208,576.0,14.0,15076.0
14500,A4a,0.0,31,False,0.0,0.0,0,0.0,False,,1.265839268258623,9,5209,,,
14500,A4a,0.27078374194354327,32,True,0.3314334867252651,0.0,16,48.0,False,,2.0507316468253967,10,5210,694.0,16.0,15194.0
14500,A4a,0.0940564427224065,32,True,0.19236400557351527,0.0,14,28.0,False,,2.143841314935065,11,5211,538.0,14.0,15038.0
14500,A4a,0.1358620037748283,32,False,0.0,0.0,0,0.0,True,,,12,5212,,,
14500,A4a,0.22242152528041195,32,False,0.0,0.0,0,0.0,True,,,13,5213,,,
14500,A4a,0.0,31,False,0.0,0.0,0,0.0,True,,,14,5214,,,
14500,A4a,0.18900054081429346,32,False,0.0,0.0,0,0.0,True,,,15,5215,,,
15000,A4a,0.20872546992568952,32,False,0.17953172123845082,0.0,0,0.0,False,,1.4815848214285714,0,5200,,,
15000,A4a,0.1744224755860388,32,True,0.2593230262419619,0.0,21,46.0,False,,3.1546232413419917,1,5201,648.0,21.0,15648.0
15000,A4a,0.18684819761859783,32,False,0.14776278159016507,0.0,0,0.0,False,,1.3388313943001444,2,5202,,,
15000,A4a,0.13594220678686628,32,False,0.17612488873074422,0.0,0,0.0,False,,1.6138866341991343,3,5203,,,
15000,A4a,0.12553908938740008,32,True,0.29951871767487737,0.0,15,38.0,False,,2.30295928030303,4,5204,632.0,15.0,15632.0
15000,A4a,0.3126406949391968,32,True,0.3089504633534814,0.0,19,44.0,False,,2.6900928932178934,5,5205,632.0,19.0,15632.0
15000,A4a,0.1226301227289952,32,False,0.12914675861174482,0.0,0,0.0,False,,0.878801406926407,6,5206,,,
15000,A4a,0.24130343516512961,32,True,0.23638521483476782,0.0,15,30.0,False,,2.3840954184704186,7,5207,576.0,15.0,15576.0
15000,A4a,0.1332934160711281,32,False,0.0,0.0,0,0.0,True,,,8,5208,,,
15000,A4a,0.16212075461987968,32,True,0.2065466788496551,0.0,13,26.0,False,,2.1767496392496395,9,5209,576.0,13.0,15576.0
15000,A4a,0.18264980300338074,32,False,0.0,0.0,0,0.0,True,,,10,5210,,,
15000,A4a,0.09314682343152175,32,False,0.0,0.0,0,0.0,True,,,11,5211,,,
15000,A4a,0.08448722848745017,32,True,0.22596333665273766,0.0,18,36.0,False,,2.5573965097402596,12,5212,576.0,18.0,15576.0
15000,A4a,0.15018803779263004,32,False,0.17324208508183558,0.0,0,0.0,False,,1.3287123466810966,13,5213,,,
15000,A4a,0.24493984065981955,32,False,0.16691144724632662,0.0,0,0.0,False,,1.333289366883117,14,5214,,,
15000,A4a,0.14338317825694424,32,False,0.22916110556462063,0.0,0,0.0,False,,1.6497531114718615,15,5215,,,
15500,A4a,0.21448361336625005,32,False,0.28510609804362036,0.0,0,0.0,False,,1.6071158008658006,0,5200,,,
15500,A4a,0.18077473764911278,32,False,0.0,0.0,0,0.0,True,,,1,5201,,,
15500,A4a,0.19069906029466963,32,True,0.3177063716493651,0.0,15,48.0,False,,2.688587887806638,2,5202,678.0,15.0,16178.0
15500,A4a,0.11443702509452988,32,False,0.1574428181800863,0.0,0,0.0,False,,1.9349713654401155,3,5203,,,
15500,A4a,0.0,31,False,0.0,0.0,0,0.0,True,,,4,5204,,,
15500,A4a,0.20565878606096785,32,False,0.0,0.0,0,0.0,True,,,5,5205,,,
15500,A4a,0.1767260793455696,32,False,0.31122520354242833,0.0,0,0.0,False,,1.4429202741702742,6,5206,,,
15500,A4a,0.2212429141626471,32,False,0.0,0.0,0,0.0,True,,,7,5207,,,
15500,A4a,0.182217993322784,32,True,0.21967625791291887,0.0,14,32.0,False,,2.049022591991342,8,5208,632.0,14.0,16132.0
15500,A4a,0.18335701132887047,32,False,0.0,0.0,0,0.0,True,,,9,5209,,,
15500,A4a,0.23979529817657896,32,False,0.16350978262651172,0.0,0,0.0,False,,1.3664738906926408,10,5210,,,
15500,A4a,0.0,31,False,0.0,0.0,0,0.0,False,,2.3818565842759387,11,5211,,,
15500,A4a,0.07281536007772041,32,False,0.0,0.0,0,0.0,True,,,12,5212,,,
15500,A4a,0.17453779748957843,32,True,0.17074420207635274,0.0,15,30.0,False,,2.806494633838384,13,5213,504.0,15.0,16004.0
15500,A4a,0.23394119104601294,32,True,0.2922730452026929,0.0,16,44.0,False,,2.3580323322510823,14,5214,678.0,16.0,16178.0
15500,A4a,0.19836659977067847,32,True,0.23033305431468282,0.0,13,26.0,False,,2.1827380952380953,15,5215,576.0,13.0,16076.0
16000,A4a,0.19184621255802972,32,False,0.18945217841122725,0.0,0,0.0,False,,1.957401019119769,0,5200,,,
16000,A4a,0.2617965737075632,32,False,0.24444779928417879,0.0,0,0.0,False,,1.9889215818903319,1,5201,,,
16000,A4a,0.19414538175467388,32,False,0.0,0.0,0,0.0,True,,,2,5202,,,
16000,A4a,0.08594963837949787,32,True,0.32275433928693065,0.0,19,50.0,False,,2.6577809343434344,3,5203,678.0,19.0,16678.0
16000,A4a,0.22705892973325945,32,False,0.1441791009687995,0.0,0,0.0,False,,1.4033391955266954,4,5204,,,
16000,A4a,0.19588160765019003,32,True,0.2398544366098953,0.0,20,42.0,False,,3.7177895021645027,5,5205,622.0,20.0,16622.0
16000,A4a,0.10465371362677713,32,False,0.18124700427871893,0.0,0,0.0,False,,1.9608766233766235,6,5206,,,
16000,A4a,0.1824684891289471,32,True,0.22815204607815945,0.0,16,32.0,False,,2.6441220238095235,7,5207,538.0,16.0,16538.0
16000,A4a,0.17070286133529053,32,False,0.0,0.0,0,0.0,True,,,8,5208,,,
16000,A4a,0.1535925622683796,32,False,0.16715116513433317,0.0,0,0.0,False,,1.6015444624819626,9,5209,,,
16000,A4a,0.20660809454634532,32,False,0.1707666431530034,0.0,0,0.0,False,,1.251068722943723,10,5210,,,
16000,A4a,0.057774780534891004,32,False,0.20360414732827242,0.0,0,0.0,False,,1.6864177489177488,11,5211,,,
16000,A4a,0.12699811225892138,32,True,0.2421632058536495,0.0,17,36.0,False,,2.292049963924964,12,5212,622.0,17.0,16622.0
16000,A4a,0.20525110313060516,32,False,0.0,0.0,0,0.0,True,,,13,5213,,,
16000,A4a,0.22598830552861573,32,False,0.0,0.0,0,0.0,True,,,14,5214,,,
16000,A4a,0.13909743819471554,32,False,0.0,0.0,0,0.0,True,,,15,5215,,,
16500,A4a,0.1673676945380915,32,True,0.2432461428661296,0.0,16,34.0,False,,2.0157873376623376,0,5200,610.0,16.0,17110.0
16500,A4a,0.13905688051417442,32,False,0.2041091922043782,0.0,0,0.0,False,,1.8550651605339106,1,5201,,,
16500,A4a,0.20360423638406758,32,False,0.1849438952729744,0.0,0,0.0,False,,1.7931186868686866,2,5202,,,
16500,A4a,0.08016065200009351,32,False,0.0,0.0,0,0.0,True,,,3,5203,,,
16500,A4a,0.22873940066275816,32,True,0.24125334109519334,0.0,14,28.0,False,,2.3041102994227995,4,5204,576.0,14.0,17076.0
16500,A4a,0.2489113673605576,32,False,0.0,0.0,0,0.0,True,,,5,5205,,,
16500,A4a,0.20196380681748188,32,True,0.2197103105111786,0.0,16,32.0,False,,3.0228445165945166,6,5206,520.0,16.0,17020.0
16500,A4a,0.16014288282261713,32,False,0.0,0.0,0,0.0,True,,,7,5207,,,
16500,A4a,0.24535275314221658,32,True,0.21252480206448038,0.0,14,30.0,False,,2.11937003968254,8,5208,622.0,14.0,17122.0
16500,A4a,0.16741438902067773,32,False,0.15247606247276507,0.0,0,0.0,False,,1.5075081168831168,9,5209,,,
16500,A4a,0.20913887296978703,32,True,0.2324020713235872,0.0,15,34.0,False,,2.4697702471139973,10,5210,632.0,15.0,17132.0
16500,A4a,0.08065075607830845,32,True,0.20148793162345485,0.0,19,38.0,False,,3.478491387085137,11,5211,475.0,19.0,16975.0
16500,A4a,0.13151977140080826,32,False,0.0,0.0,0,0.0,True,,,12,5212,,,
16500,A4a,0.15913245228170922,32,True,0.20442904208537757,0.0,16,32.0,False,,2.5680036976911977,13,5213,504.0,16.0,17004.0
16500,A4a,0.23766647960453455,32,True,0.23303157144549086,0.0,12,36.0,False,,2.013839285714286,14,5214,694.0,12.0,17194.0
16500,A4a,0.1258029383277637,32,False,0.2044738786246628,0.0,0,0.0,False,,1.8695616883116883,15,5215,,,
17000,A4a,0.20278488980613663,32,False,0.0,0.0,0,0.0,True,,,0,5200,,,
17000,A4a,0.17240624379048752,32,True,0.22309698411685822,0.0,14,28.0,False,,2.1120005862193363,1,5201,504.0,14.0,17504.0
17000,A4a,0.14024681511942966,32,False,0.17700218486896663,0.0,0,0.0,False,,1.9121324855699855,2,5202,,,
17000,A4a,0.1003615642533004,32,True,0.23205911767256543,0.0,13,26.0,False,,2.041723033910534,3,5203,538.0,13.0,17538.0
17000,A4a,0.19817966883583418,32,False,0.0,0.0,0,0.0,True,,,4,5204,,,
17000,A4a,0.0,31,False,0.0,0.0,0,0.0,False,,2.347399106270074,5,5205,,,
17000,A4a,0.15151234759449816,32,False,0.0,0.0,0,0.0,True,,,6,5206,,,
17000,A4a,0.17887120678179524,32,True,0.29268121310165485,0.0,16,44.0,False,,2.312055826118326,7,5207,678.0,16.0,17678.0
17000,A4a,0.1269045840537713,32,False,0.0,0.0,0,0.0,True,,,8,5208,,,
17000,A4a,0.1344676919050823,32,True,0.23321159307618164,0.0,16,34.0,False,,2.940166170634921,9,5209,610.0,16.0,17610.0
17000,A4a,0.192111352165326,32,False,0.0,0.0,0,0.0,True,,,10,5210,,,
