run_id,stage,method,physics_tag,beta,h,w,n_dim,M,a,beta_h,seed,n_steps,n_replicas,final_l2_f,final_l2_fp,integrated_l2_f,integrated_l2_fp,l2_f_transition,l2_fp_transition,neff_transition_mean,neff_transition_min,neff_compact,neff_stretched,neff_median_eval,neff_transition_ratio,neff_transition_min_ratio,transition_window_mean_force_error,marginal_l2_uniform,marginal_l2_ref,marginal_tv_ref,marginal_kl_ref,marginal_tv_uniform,n_compact_to_stretched,n_stretched_to_compact,n_barrier_crossings,n_round_trips,fr_event_fraction,max_fr_event_fraction,deaths_per_fr_application,total_replacement_events,score_std,score_max,score_clip_fraction,final_ancestor_ess,min_ancestor_ess,final_n_unique_ancestor,final_max_ancestor_frac,ess_fraction,had_nan
production__fr_oracle__b4_h4_w2_n10_a1.5__seed1__N1024__T120000__b7b26b74752f,production,fr_oracle,b4_h4_w2_n10_a1.5,4.0,4.0,2.0,10,100,1.5,16.0,1,120000,1024,0.017978412677791385,0.15091046218058038,40.58955313883641,183.53879169955795,0.009174428620399057,0.04673852408408161,70994377.57142857,64767076.0,71775768.5,93680917.2,74404296.0,0.9541704093461024,0.8704749521452363,0.04673852408408161,0.09309309726551701,1.4539341830420036,0.6280292398176167,5.050397886403481,0.05285266110944007,318437,317553,635990,317481,9.62354226038698e-05,0.000134765625,0.09854507274636268,1971,,,,187.51359084406295,187.51359084406295,325,0.017578125,0.18311874105865522,False
production__fr_oracle__b4_h4_w2_n10_a1.5__seed2__N1024__T120000__40c83318f26a,production,fr_oracle,b4_h4_w2_n10_a1.5,4.0,4.0,2.0,10,100,1.5,16.0,2,120000,1024,0.016275734246645492,0.1532449651561556,39.688678603066414,168.41975949259262,0.009506567172985677,0.04711578642365605,71508376.71428572,64390932.0,70445113.0,93755825.8,74745260.0,0.9566944675058421,0.8614717776083728,0.04711578642365605,0.10755554923995124,1.4445378739796055,0.6269262946199337,5.084628573521927,0.05209049082779951,319709,318834,638543,318759,9.950674341282936e-05,0.0001328125,0.10189490525473727,2038,,,,201.3394777265745,201.3394777265745,325,0.0166015625,0.1966205837173579,False
production__fr_oracle__b4_h4_w2_n10_a1.5__seed3__N1024__T120000__5f5a0abe9223,production,fr_oracle,b4_h4_w2_n10_a1.5,4.0,4.0,2.0,10,100,1.5,16.0,3,120000,1024,0.015448328659585663,0.14334382597114453,43.619745191761496,170.9336313648074,0.00838692276689936,0.041450083390469565,71193720.57142857,64349512.0,71200026.4,93870837.0,74898568.0,0.9505351366855047,0.8591554380585754,0.041450083390469565,0.07512852467752293,1.4692314062344058,0.6440230529072918,5.315423332988017,0.03958581280127793,320860,319875,640735,319796,0.00010097151392430378,0.00013671875,0.10339483025848707,2068,,,,175.11289245156982,175.11289245156982,312,0.0166015625,0.17100868403473615,False
production__fr_oracle__b4_h6_w2_n10_a1.5__seed0__N1024__T120000__bfabcec73c9c,production,fr_oracle,b4_h6_w2_n10_a1.5,4.0,6.0,2.0,10,100,1.5,24.0,0,120000,1024,0.021297635212581264,0.44653739596767966,62.85157742125746,324.1085187650755,0.011772722992350763,0.043897940912355805,70555402.92857143,64163508.0,79779320.7,104472101.0,75901136.0,0.9295697883701165,0.8453563593567295,0.043897940912355805,0.10800257381395091,1.6531006695665744,0.6760772068835657,8.1365046976765,0.05918915298084668,314873,313985,628858,313890,9.696780785960702e-05,0.0001328125,0.09929503524823759,1986,,,,184.93403880070548,184.93403880070548,319,0.015625,0.18059964726631395,False
production__fr_oracle__b4_h6_w2_n10_a1.5__seed1__N1024__T120000__037a9ed6720f,production,fr_oracle,b4_h6_w2_n10_a1.5,4.0,6.0,2.0,10,100,1.5,24.0,1,120000,1024,0.022803698914322764,0.44644100564532807,56.37571660644806,311.5208322014243,0.01466856216971589,0.056953012256438576,70052824.07142857,64152948.0,80527203.5,105632778.6,76319544.0,0.9178883992208937,0.8405834814736315,0.056953012256438576,0.10096476579787965,1.6517045914469315,0.6744251579522229,8.08653283055373,0.05478426557810287,310240,309436,619676,309334,9.79443215339233e-05,0.000125,0.10029498525073746,2006,,,,188.93261261261262,188.051649928264,324,0.017578125,0.1845045045045045,False
production__fr_oracle__b4_h6_w2_n10_a1.5__seed2__N1024__T120000__cde27cd2ff02,production,fr_oracle,b4_h6_w2_n10_a1.5,4.0,6.0,2.0,10,100,1.5,24.0,2,120000,1024,0.02380775735792582,0.4467340162001548,50.89051375853438,280.1066275672264,0.012454316937050621,0.047680654139472624,70394939.35714285,64716828.0,80872810.9,104552296.6,75448488.0,0.933019881818478,0.8577617619056859,0.047680654139472624,0.13676839782913114,1.6474748163516089,0.6768082523692089,7.833399890260558,0.07299247783307349,314768,314004,628772,313898,9.804197290135493e-05,0.0009765625,0.10039498025098745,2008,,,,185.19533733663016,185.19533733663016,338,0.0185546875,0.1808548216178029,False
production__fr_oracle__b4_h6_w2_n10_a1.5__seed3__N1024__T120000__ee8475fb7073,production,fr_oracle,b4_h6_w2_n10_a1.5,4.0,6.0,2.0,10,100,1.5,24.0,3,120000,1024,0.02335338049168004,0.4435344246875621,66.05465847112589,325.66349721936876,0.013740748750319429,0.050837883164955515,70903176.5,64031224.0,79436138.2,104968734.4,75698832.0,0.936648223317369,0.8458680577792799,0.050837883164955515,0.14303937356635935,1.6195775812490332,0.6553006051520205,7.68200652942022,0.07573604729830069,317524,316656,634180,316558,0.00010004382593370331,0.0009765625,0.10244487775611219,2049,,,,176.46852911477617,176.46852911477617,307,0.013671875,0.1723325479636486,False
production__fr_uniform__b1_h1_w2_n10_a1.5__seed0__N1024__T120000__b168ec7cc1a4,production,fr_uniform,b1_h1_w2_n10_a1.5,1.0,1.0,2.0,10,100,1.5,1.0,0,120000,1024,0.052430916874599956,0.2897071426430179,33.66594823087962,143.4495587704418,0.04974715839420307,0.3349014353714698,72772039.0,63543356.0,61625700.9,82249334.8,74157160.0,0.9813218170706646,0.8568741845022112,0.3349014353714698,0.14433000011243644,0.2930726964695578,0.18191607622600933,0.09471854858976683,0.07538780903690256,794997,792585,1587582,792584,0.00011225024686265687,0.00015625,0.11494425278736063,2299,,,,186.91194295900178,186.91194295900178,301,0.0166015625,0.18253119429590017,False
production__fr_uniform__b1_h1_w2_n10_a1.5__seed1__N1024__T120000__b4bc7c8601e6,production,fr_uniform,b1_h1_w2_n10_a1.5,1.0,1.0,2.0,10,100,1.5,1.0,1,120000,1024,0.04358471920383061,0.2597856355599941,28.638819748821085,143.73022360813292,0.0438716232717105,0.3024770455465573,72720215.85714285,63582148.0,62323628.9,81807861.6,74045816.0,0.9820975685802807,0.8586865731886864,0.3024770455465573,0.1300391446355535,0.2874460612528103,0.1857400189285263,0.0922742701492815,0.06552724250951347,794103,791739,1585842,791739,0.00011249437528123593,0.00014453125,0.1151942402879856,2304,,,,175.05442404006678,174.5880785880786,307,0.0205078125,0.1709515859766277,False
production__fr_uniform__b1_h1_w2_n10_a1.5__seed2__N1024__T120000__3d3767cff433,production,fr_uniform,b1_h1_w2_n10_a1.5,1.0,1.0,2.0,10,100,1.5,1.0,2,120000,1024,0.051260432071081045,0.28084462620913575,29.303038204047965,135.00571111191456,0.046770814161265724,0.31477113700345366,72741889.5,63494644.0,61563168.7,82211099.0,74114300.0,0.9814825141706797,0.856712456300606,0.31477113700345366,0.10655476742930566,0.3048545282461241,0.19739620816699474,0.10595200701107776,0.04766688107903093,794715,792363,1587078,792362,0.00011117608182090896,0.00015234375,0.11384430778461077,2277,,,,184.34880450070324,184.34880450070324,293,0.0166015625,0.180028129395218,False
production__fr_uniform__b1_h1_w2_n10_a1.5__seed3__N1024__T120000__44125062da7c,production,fr_uniform,b1_h1_w2_n10_a1.5,1.0,1.0,2.0,10,100,1.5,1.0,3,120000,1024,0.05632235769297329,0.28525239889007514,30.352287907324197,145.03602955506892,0.04846060441849174,0.32551584382097537,72363067.0,62951632.0,61228877.2,82933212.0,73264028.0,0.9877025461936109,0.859243392951313,0.32551584382097537,0.12578430756140327,0.3051926172355834,0.20145360227324605,0.10382432053398216,0.055491554737847566,786620,784225,1570845,784225,0.00011493565946702665,0.0009765625,0.11769411529423529,2354,,,,161.71745835903764,161.71745835903764,287,0.0166015625,0.1579272054287477,False
production__fr_uniform__b1_h2_w2_n10_a1.5__seed0__N1024__T120000__082bcceeca06,production,fr_uniform,b1_h2_w2_n10_a1.5,1.0,2.0,2.0,10,100,1.5,2.0,0,120000,1024,0.038874010253061725,0.2528125984190118,32.57965044528767,153.23832407637565,0.036180388992793265,0.3204571328064709,73552769.78571428,64649468.0,62820351.1,83432869.4,74825336.0,0.9829928433026253,0.8640050477020244,0.3204571328064709,0.10290176588938811,0.5003171764947657,0.32167121912024965,0.2988036013574954,0.05435717180572925,794068,791815,1585883,791815,0.00010590290797960101,0.00014453125,0.10844457777111144,2169,,,,182.29763560500695,182.29763560500695,302,0.015625,0.1780250347705146,False
production__fr_uniform__b1_h2_w2_n10_a1.5__seed1__N1024__T120000__9720a0ce7cd1,production,fr_uniform,b1_h2_w2_n10_a1.5,1.0,2.0,2.0,10,100,1.5,2.0,1,120000,1024,0.044647185882306546,0.2670612166483294,33.31882185260814,158.64004833735612,0.0395361434360243,0.33846806217897824,73648719.92857143,64302152.0,62090967.5,83845942.6,74884792.0,0.9834936835849318,0.8586810523557307,0.33846806217897824,0.09647019742516257,0.502406362000333,0.3230568669021171,0.3041613028039205,0.05688888109840708,793232,790890,1584122,790890,0.00010863714626768661,0.00013671875,0.11124443777811109,2225,,,,177.30402434900236,177.30402434900236,298,0.0146484375,0.17314846127832262,False
production__fr_uniform__b1_h2_w2_n10_a1.5__seed2__N1024__T120000__3a782c6aa920,production,fr_uniform,b1_h2_w2_n10_a1.5,1.0,2.0,2.0,10,100,1.5,2.0,2,120000,1024,0.03813860647649184,0.24909279019101935,29.81805136236078,133.63735828713442,0.03334480141290533,0.3152832546857407,73647776.21428572,64478668.0,62597779.7,83720786.8,74744676.0,0.9853247101410368,0.8626523178721117,0.3152832546857407,0.1474132338569297,0.4708941429932985,0.29829122867205493,0.2629485038992877,0.07338594407653497,792707,790458,1583165,790458,0.0001027292385380731,0.000140625,0.10519474026298685,2104,,,,185.3262636974196,185.3262636974196,308,0.015625,0.18098267939201132,False
production__fr_uniform__b1_h2_w2_n10_a1.5__seed3__N1024__T120000__c613c1d4e091,production,fr_uniform,b1_h2_w2_n10_a1.5,1.0,2.0,2.0,10,100,1.5,2.0,3,120000,1024,0.04286256283663854,0.2610856067145538,28.708052144795914,145.489618235624,0.03872075346022678,0.3393984774660167,73221780.92857143,63784384.0,61627194.6,84634871.4,74432272.0,0.9837370130065549,0.8569452777150213,0.3393984774660167,0.12003096406137263,0.49566240541228596,0.3140398151880556,0.29137108096466013,0.06247517758840283,791145,788745,1579890,788745,0.00010936953152342383,0.000154296875,0.111994400279986,2240,,,,165.28625472887768,165.28625472887768,280,0.0185546875,0.1614123581336696,False
production__fr_uniform__b1_h4_w2_n10_a1.5__seed0__N1024__T120000__507994677b72,production,fr_uniform,b1_h4_w2_n10_a1.5,1.0,4.0,2.0,10,100,1.5,4.0,0,120000,1024,0.05185483379019717,0.27069515428730545,41.95381750868045,173.87324303342567,0.03665382493610874,0.3110542411099216,75260196.0,65425432.0,63269777.8,86783719.6,76392988.0,0.9851715186215781,0.8564324254472151,0.3110542411099216,0.09213563646417164,0.7856655495617902,0.46545105597082503,0.8820507768302646,0.045903182524307314,796736,794574,1591310,794574,9.17434597020149e-05,0.0001484375,0.09394530273486326,1879,,,,197.02668169860954,197.02668169860954,341,0.0146484375,0.19240886884629838,False
production__fr_uniform__b1_h4_w2_n10_a1.5__seed1__N1024__T120000__0141467e55cf,production,fr_uniform,b1_h4_w2_n10_a1.5,1.0,4.0,2.0,10,100,1.5,4.0,1,120000,1024,0.04484386033258562,0.2637661850183631,40.14298089521708,174.7777037287922,0.0298717392128157,0.267962763808956,74607427.78571428,64835436.0,63237785.3,87351722.8,75731188.0,0.9851611965431505,0.8561259596244548,0.267962763808956,0.09280072118611958,0.7470835354885471,0.44115569585436,0.7896793678375235,0.05214718782969108,793393,791197,1584590,791197,9.555186303184841e-05,0.0001171875,0.09784510774461277,1957,,,,192.39926605504587,192.39926605504587,331,0.015625,0.18788990825688073,False
production__fr_uniform__b1_h4_w2_n10_a1.5__seed2__N1024__T120000__fc17ed5d2905,production,fr_uniform,b1_h4_w2_n10_a1.5,1.0,4.0,2.0,10,100,1.5,4.0,2,120000,1024,0.04768732775982277,0.27670957751060604,34.48837112210796,183.46558121602223,0.03536427505883581,0.30523054133544275,74954479.42857143,64795716.0,62677705.6,87412508.8,76141356.0,0.9844121955034716,0.850992409433843,0.30523054133544275,0.09910511187411647,0.7764406421700506,0.4617730269536779,0.8816021742649467,0.051683941451391824,795422,793208,1588630,793207,9.628424828758562e-05,0.000142578125,0.09859507024648767,1972,,,,186.77876736729604,186.77876736729604,331,0.0224609375,0.18240114000712504,False
production__fr_uniform__b1_h4_w2_n10_a1.5__seed3__N1024__T120000__362a1e9d9192,production,fr_uniform,b1_h4_w2_n10_a1.5,1.0,4.0,2.0,10,100,1.5,4.0,3,120000,1024,0.04091462320852207,0.25987221831540136,35.6249064127501,160.68035521550917,0.030582152340413598,0.2781751972173971,75325529.07142857,65891208.0,63601429.4,86499240.4,76579284.0,0.9836280144827231,0.8604312362074318,0.2781751972173971,0.13863270248321047,0.7169537526726399,0.42107299699275624,0.7199651842059038,0.08341274968268059,800452,798310,1598762,798310,9.359883568321585e-05,0.000138671875,0.09584520773961303,1917,,,,199.12191416635017,199.12191416635017,343,0.015625,0.19445499430307633,False
production__fr_uniform__b1_h6_w2_n10_a1.5__seed0__N1024__T120000__77ba4dc91597,production,fr_uniform,b1_h6_w2_n10_a1.5,1.0,6.0,2.0,10,100,1.5,6.0,0,120000,1024,0.06171349608183902,0.2925527366301074,45.589769098207235,193.94940837332476,0.03347233638398144,0.31315449032773035,78517344.42857143,68432512.0,66601959.3,94082092.6,79371976.0,0.9892325778631419,0.8621747302851576,0.31315449032773035,0.09804507434484352,0.9719261398830594,0.5462121296491234,1.6359222748708477,0.05708788867782849,820051,818107,1638158,818107,7.358030535973202e-05,0.00010546875,0.07534623268836559,1507,,,,246.60771401693322,246.60771401693322,391,0.01171875,0.24082784571966134,False
production__fr_uniform__b1_h6_w2_n10_a1.5__seed1__N1024__T120000__3e8218b09843,production,fr_uniform,b1_h6_w2_n10_a1.5,1.0,6.0,2.0,10,100,1.5,6.0,1,120000,1024,0.05138850112536821,0.26068991925977997,46.9656113442511,197.0272675072349,0.023303414255001816,0.2625256154476882,78642320.57142857,68444016.0,66505839.1,94097613.0,79639256.0,0.9874818590900518,0.859425607893675,0.2625256154476882,0.07955397236212497,0.9666054620921956,0.542975024694633,1.615358214634449,0.04024159633805028,823798,821829,1645627,821829,7.401973651317434e-05,0.000103515625,0.07579621018949052,1516,,,,242.05355493998152,242.05355493998152,393,0.0146484375,0.2363804247460757,False
production__fr_uniform__b1_h6_w2_n10_a1.5__seed2__N1024__T120000__a53b7c79c762,production,fr_uniform,b1_h6_w2_n10_a1.5,1.0,6.0,2.0,10,100,1.5,6.0,2,120000,1024,0.046999846602421194,0.25519441860409253,48.94078612914387,194.725095127983,0.022732082234177605,0.27049939699219944,78513189.42857143,68640616.0,66675358.0,94182217.4,79221888.0,0.991054257992077,0.8664349933190181,0.27049939699219944,0.08836576677970968,0.9501293090381396,0.5323368800227053,1.5339106899620818,0.05376814217112665,818647,816611,1635258,816611,7.782813984300785e-05,0.000109375,0.07969601519924004,1594,,,,228.05045672031318,228.05045672031318,376,0.0166015625,0.22270552414093084,False
production__fr_uniform__b1_h6_w2_n10_a1.5__seed3__N1024__T120000__ccd83859ab15,production,fr_uniform,b1_h6_w2_n10_a1.5,1.0,6.0,2.0,10,100,1.5,6.0,3,120000,1024,0.05316408713582692,0.2593864158845046,50.88948438011704,214.0380795910336,0.02471420676596533,0.2740320803234232,78309761.85714285,68474872.0,66300376.9,94623961.0,78924752.0,0.9922078926157772,0.8675969232060431,0.2740320803234232,0.07385603034141486,0.9438890704393001,0.5253029020845263,1.5353602221680136,0.04008526190611986,815596,813649,1629245,813649,7.377560809459527e-05,0.0001015625,0.07554622268886556,1511,,,,253.03474903474904,253.03474903474904,402,0.01171875,0.2471042471042471,False
production__fr_uniform__b2_h1_w2_n10_a1.5__seed0__N1024__T120000__e0484952042c,production,fr_uniform,b2_h1_w2_n10_a1.5,2.0,1.0,2.0,10,100,1.5,2.0,0,120000,1024,0.016361274114329246,0.0751052770973976,16.298519078482734,68.09019610561957,0.011738246346129145,0.07283268674280693,74021959.5,66833660.0,65436659.1,82286520.0,74062740.0,0.9994493789994807,0.9023924850741412,0.07283268674280693,0.07606555848784198,0.5498641463265198,0.32742324719949145,0.32242875721538544,0.03897648451957518,513322,511739,1025061,511735,8.202714864256788e-05,0.000166015625,0.08399580020998951,1680,,,,209.96716059271125,209.38019169329073,345,0.013671875,0.20504605526631958,False
production__fr_uniform__b2_h1_w2_n10_a1.5__seed1__N1024__T120000__f3e90d370502,production,fr_uniform,b2_h1_w2_n10_a1.5,2.0,1.0,2.0,10,100,1.5,2.0,1,120000,1024,0.015777316127269993,0.07289078698250213,12.374701027748989,57.54629185684348,0.011422800556825957,0.06567010403021199,75023082.0,67529560.0,64874481.8,82017610.8,74989100.0,1.0004531591924692,0.9005250096347336,0.06567010403021199,0.07047980152945939,0.5386533183833712,0.3261902487839825,0.29675167610382264,0.03256060337961467,519165,517616,1036781,517606,7.631454364781762e-05,0.00012890625,0.07814609269536524,1563,,,,236.91278807049255,236.91278807049255,385,0.01171875,0.23136014460009038,False
production__fr_uniform__b2_h1_w2_n10_a1.5__seed2__N1024__T120000__65d472079689,production,fr_uniform,b2_h1_w2_n10_a1.5,2.0,1.0,2.0,10,100,1.5,2.0,2,120000,1024,0.01503117239953985,0.07952786408153198,13.07779732559279,59.92589011221673,0.013064487739967674,0.07535108598107597,75330995.14285715,67681744.0,65068093.5,81860666.6,75915504.0,0.9923005337994878,0.8915404684660988,0.07535108598107597,0.09409100309943486,0.524821801770656,0.3219217406229721,0.2935387503379642,0.04632688937973595,526463,524965,1051428,524956,8.070885518224089e-05,0.00012890625,0.08264586770661467,1653,,,,232.80994671403198,232.80994671403198,369,0.0126953125,0.22735346358792186,False
production__fr_uniform__b2_h1_w2_n10_a1.5__seed3__N1024__T120000__a2dd0ffd8635,production,fr_uniform,b2_h1_w2_n10_a1.5,2.0,1.0,2.0,10,100,1.5,2.0,3,120000,1024,0.016884858718810934,0.08026927858833102,12.826846789076356,52.723041078876335,0.012265550310890898,0.07110298487377727,74775432.78571428,67011060.0,65025290.1,82203396.4,74734840.0,1.0005431574579444,0.8966508792953862,0.07110298487377727,0.07965972512615153,0.5200684028400617,0.3071716043952618,0.2740621699057919,0.04026921758696124,519150,517582,1036732,517571,8.046472676366182e-05,0.0009765625,0.0823958802059897,1648,,,,212.43435980551052,212.43435980551052,363,0.017578125,0.20745542949756887,False
production__fr_uniform__b2_h2_w2_n10_a1.5__seed0__N1024__T120000__89683eedb497,production,fr_uniform,b2_h2_w2_n10_a1.5,2.0,2.0,2.0,10,100,1.5,4.0,0,120000,1024,0.016542019842306164,0.07254692882460113,13.341409890300639,58.42716582796889,0.008999792764367921,0.06395087429125336,74647009.0,67918776.0,66512901.5,83374464.8,74485996.0,1.002161654655192,0.9118328229107656,0.06395087429125336,0.06390284085529933,0.8223793328188561,0.4580891529214203,0.8601014906884814,0.0249977927177061,508528,507037,1015565,507031,7.167610369481526e-05,0.000126953125,0.07339633018349083,1468,,,,221.96782387806942,221.96782387806942,395,0.017578125,0.21676545300592717,False
production__fr_uniform__b2_h2_w2_n10_a1.5__seed1__N1024__T120000__75ca08ddea4f,production,fr_uniform,b2_h2_w2_n10_a1.5,2.0,2.0,2.0,10,100,1.5,4.0,1,120000,1024,0.008320916922974575,0.05131934761398701,13.233712450932515,58.91786558548992,0.005628623370339697,0.04249591318085627,74609599.14285715,67430960.0,66679584.0,83315283.0,74791356.0,0.9975698146568857,0.9015876112742226,0.04249591318085627,0.0933406474907101,0.8042397471063749,0.45232946725873985,0.8422472869885107,0.0506875569426191,509748,508217,1017965,508210,7.35314796760162e-05,0.00012109375,0.07529623518824059,1506,,,,245.45318352059925,245.45318352059925,396,0.0126953125,0.2397003745318352,False
production__fr_uniform__b2_h2_w2_n10_a1.5__seed2__N1024__T120000__c932e9d04d43,production,fr_uniform,b2_h2_w2_n10_a1.5,2.0,2.0,2.0,10,100,1.5,4.0,2,120000,1024,0.016655247805945947,0.058261551012982235,16.088317258076483,62.373450648482496,0.008710042236926879,0.060849130435851634,74369707.71428572,67478936.0,65940655.0,84290243.2,74248216.0,1.00163629135932,0.9088290552327883,0.060849130435851634,0.0754870984744041,0.8048877937731819,0.44846721236086357,0.8241347885545458,0.04142081074644696,507438,505771,1013209,505764,8.036707539623019e-05,0.000146484375,0.08229588520573972,1646,,,,225.20962199312714,224.53447537473232,374,0.0126953125,0.21993127147766323,False
production__fr_uniform__b2_h2_w2_n10_a1.5__seed3__N1024__T120000__63a3762f92f1,production,fr_uniform,b2_h2_w2_n10_a1.5,2.0,2.0,2.0,10,100,1.5,4.0,3,120000,1024,0.015458784244330729,0.0585643161063164,15.813641476793084,66.88572486025326,0.008544643891293571,0.06253906442472328,74393965.0,67545480.0,66358784.4,83938966.4,74395648.0,0.9999773777089757,0.9079224634215163,0.06253906442472328,0.08328994150957926,0.844345906840966,0.4711328848375541,0.8935119018936677,0.038985312111769324,507239,505672,1012911,505664,7.787696552672366e-05,0.00016015625,0.07974601269936503,1595,,,,221.49894381073088,221.49894381073088,371,0.013671875,0.21630756231516687,False
production__fr_uniform__b2_h4_w2_n10_a1.5__seed0__N1024__T120000__085a0c3fd8e4,production,fr_uniform,b2_h4_w2_n10_a1.5,2.0,4.0,2.0,10,100,1.5,8.0,0,120000,1024,0.02299001017610904,0.10050966999220735,23.02169033411692,101.12250682983043,0.013393663403566614,0.08386727118364952,74636734.0,68066032.0,68616384.7,86818558.2,74451368.0,1.0024897594897115,0.9142348062697787,0.08386727118364952,0.10127110920437922,1.1087383696989834,0.5426462673784493,2.135267848606691,0.04926901694990861,500192,498535,998727,498535,7.172492937853108e-05,0.00014453125,0.07344632768361582,1469,,,,230.45626373626374,230.45626373626374,386,0.0146484375,0.22505494505494505,False
production__fr_uniform__b2_h4_w2_n10_a1.5__seed1__N1024__T120000__41166b101358,production,fr_uniform,b2_h4_w2_n10_a1.5,2.0,4.0,2.0,10,100,1.5,8.0,1,120000,1024,0.025773635385518162,0.10086493813506672,27.21872032098756,102.88383920901167,0.014126901426406607,0.08727720395353623,74239622.42857143,67664920.0,68528897.1,87176635.0,74014728.0,1.0030385091541705,0.9142088585396139,0.08727720395353623,0.08171476182617113,1.11435588528512,0.5470637939885142,2.109103039081776,0.04266193613871638,497427,495809,993236,495804,7.260379168541573e-05,0.0001640625,0.07434628268586571,1487,,,,225.79155900086133,225.79155900086133,389,0.01953125,0.22049956933677864,False
production__fr_uniform__b2_h4_w2_n10_a1.5__seed2__N1024__T120000__465481c9aa3a,production,fr_uniform,b2_h4_w2_n10_a1.5,2.0,4.0,2.0,10,100,1.5,8.0,2,120000,1024,0.023238264422517932,0.09564980785864945,25.790977466432622,104.01609894969656,0.012968577175127068,0.07888653731601176,74057861.28571428,67902960.0,68736843.3,86861239.8,73682624.0,1.0050926156716986,0.9215600139321857,0.07888653731601176,0.07646153791349432,1.125918432741923,0.5582119425700993,2.223301610059862,0.03396407291864466,494467,492866,987333,492865,7.177375506224689e-05,0.0009765625,0.07349632518374082,1470,,,,226.96450216450216,226.96450216450216,383,0.013671875,0.22164502164502164,False
production__fr_uniform__b2_h4_w2_n10_a1.5__seed3__N1024__T120000__a2d51e16635d,production,fr_uniform,b2_h4_w2_n10_a1.5,2.0,4.0,2.0,10,100,1.5,8.0,3,120000,1024,0.02389277836223145,0.0945180980388751,24.427242921499783,98.26101082948199,0.012276679238947423,0.07401427280016804,73871215.42857143,66851128.0,67781019.5,88036420.6,73514440.0,1.004853134004305,0.9093605011478018,0.07401427280016804,0.07556189191471328,1.16100179803006,0.5796558466131236,2.282044076822074,0.03571948495444746,494411,492645,987056,492644,7.963469014049298e-05,0.001953125,0.0815459227038648,1631,,,,226.27880880448856,226.27880880448856,367,0.0166015625,0.22097539922313336,False
production__fr_uniform__b2_h4_w2_n14_a1.5__seed0__N1024__T120000__7ff9b6e85537,production,fr_uniform,b2_h4_w2_n14_a1.5,2.0,4.0,2.0,14,196,1.5,8.0,0,120000,1024,0.0264570365305592,0.10029808736576362,27.66440793075259,107.28589573290964,0.01600238246936309,0.08686999969269965,74138488.0,67162104.0,67744210.7,87446678.8,73901732.0,1.003203659692306,0.9088028410484345,0.08686999969269965,0.07777833491528591,1.1138100789025096,0.5496949526221038,2.1311376923003786,0.04209859835177202,496231,494516,990747,494515,7.45568190340483e-05,0.000162109375,0.07634618269086546,1527,,,,217.27641939494404,217.27641939494404,375,0.0146484375,0.21218400331537504,False
production__fr_uniform__b2_h4_w2_n14_a1.5__seed1__N1024__T120000__9e3d9b893b05,production,fr_uniform,b2_h4_w2_n14_a1.5,2.0,4.0,2.0,14,196,1.5,8.0,1,120000,1024,0.027706623136672475,0.10415675136327165,25.55730829784119,102.38116882630642,0.01584565240423679,0.0842883555018064,74422672.42857143,67501936.0,68427898.3,86606885.4,74281912.0,1.0018949489153084,0.908726420504631,0.0842883555018064,0.09412451784273826,1.1420869629828596,0.5708804723599756,2.376274748911378,0.04919470114933947,499059,497351,996410,497350,7.665632343382831e-05,0.000154296875,0.07849607519624019,1570,,,,216.1121187139324,216.1121187139324,381,0.025390625,0.2110469909315746,False
production__fr_uniform__b2_h4_w2_n14_a1.5__seed2__N1024__T120000__905e3b6a8c2b,production,fr_uniform,b2_h4_w2_n14_a1.5,2.0,4.0,2.0,14,196,1.5,8.0,2,120000,1024,0.027264544123770804,0.1021313324797101,23.33647855168595,93.84077624027256,0.01704245187451904,0.09904548261784485,74121746.42857143,67793456.0,68866147.9,86941035.8,73853424.0,1.0036331752008063,0.9179460115484964,0.09904548261784485,0.07338525409196849,1.1417815566732377,0.5675823781627697,2.2514589277460804,0.031412667268502795,495690,494078,989768,494077,7.235966326683665e-05,0.000125,0.07409629518524073,1482,,,,241.16283348666053,241.16283348666053,398,0.0166015625,0.23551057957681693,False
production__fr_uniform__b2_h4_w2_n14_a1.5__seed3__N1024__T120000__00e562989e8c,production,fr_uniform,b2_h4_w2_n14_a1.5,2.0,4.0,2.0,14,196,1.5,8.0,3,120000,1024,0.024677469736274504,0.0945390862465858,23.74449960837968,94.34142329928096,0.014376139321527618,0.07284358527363535,73981643.5,67013404.0,68194083.2,87695584.2,73633648.0,1.0047260391064694,0.9100921361386305,0.07284358527363535,0.07349169798771865,1.152089441914874,0.5702879815476503,2.2813282265649,0.03670703719731709,494015,492266,986281,492265,7.768166279186041e-05,0.000166015625,0.07954602269886506,1591,,,,226.67012537829658,226.67012537829658,370,0.0146484375,0.22135754431474275,False
production__fr_uniform__b2_h4_w2_n7_a1.5__seed0__N1024__T120000__b177c7a94209,production,fr_uniform,b2_h4_w2_n7_a1.5,2.0,4.0,2.0,7,49,1.5,8.0,0,120000,1024,0.016391540025008214,0.15228302944746766,23.531849490234386,117.72539995031204,0.009832558262991835,0.06304665710402599,81243188.42857143,73105648.0,73769158.0,92210368.0,79917804.0,1.016584344942354,0.9147604706455648,0.06304665710402599,0.044370356652587,1.1481661166045476,0.5769049822378849,2.3089889387191422,0.027068140372545218,539843,538938,1078781,538919,4.5847317009149545e-05,8.0078125e-05,0.046947652617369134,939,,,,347.21059602649007,347.21059602649007,529,0.009765625,0.3390728476821192,False
