sweep,method,target_mode,seed,beta,m,H,omega_out,omega_in,s,phi,B0,gamma,N,dt,n_steps,fr_every,target_ema_rate,score_clip,max_event_fraction,ess_window_steps,final_l2_f,final_l2_fp,int_l2_f,int_l2_fp,final_ess,final_cross,final_occ,final_denom0,n_die,n_clone,repl_fraction,n_fr_apply,score_std,delta_f_energetic,delta_f_entropic
rate,fr_estimated,estimated,19,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.022752706006541945,0.1419228265398208,1.8906515307537024,6.53286661020882,119.0,125740.0,0.1015625,9938312.575580856,12702.0,10419.0,0.005644775390625,8000.0,0.102364533837649,0.19999999999999996,1.8
rate,fr_estimated,estimated,2,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02755576727844615,0.14328652397837546,2.1131398276316977,6.610953086212684,123.0,126823.0,0.099609375,10039700.88092429,12689.0,10292.0,0.005610595703125,8000.0,0.10258205598654888,0.19999999999999996,1.8
rate,fr_estimated,estimated,3,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02500158742174144,0.14380026874472418,2.0217373040784103,6.670563415856896,106.0,124264.0,0.078125,9966271.022565302,12341.0,10361.0,0.00554248046875,8000.0,0.10196521531559646,0.19999999999999996,1.8
rate,fr_estimated,estimated,4,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02446727015235484,0.13625920526988722,1.9805472954652161,6.277881693423408,129.0,125009.0,0.095703125,9984546.3187927,12469.0,10261.0,0.00554931640625,8000.0,0.10224550904576046,0.19999999999999996,1.8
rate,fr_estimated,estimated,5,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02511440136165388,0.1477621202660095,1.9659170352463802,6.74025894748861,121.0,125246.0,0.08984375,9966020.430504607,12510.0,10242.0,0.0055546875,8000.0,0.1024943967570947,0.19999999999999996,1.8
rate,fr_estimated,estimated,6,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.024954058258914856,0.146115869678879,1.6844774439305548,6.484138816252541,124.0,124744.0,0.10546875,9942670.146541044,12439.0,10480.0,0.005595458984375,8000.0,0.10337808468420819,0.19999999999999996,1.8
rate,fr_estimated,estimated,7,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.019390037837284765,0.13821089831723846,1.5372403692389915,6.213538002855478,111.0,126900.0,0.103515625,10031331.274909472,12772.0,10240.0,0.0056181640625,8000.0,0.10385457283466136,0.19999999999999996,1.8
rate,fr_estimated,estimated,8,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.028263105597235768,0.14369513532355757,2.121235245959076,6.687284134606119,107.0,126112.0,0.103515625,10056724.209782518,12381.0,10324.0,0.005543212890625,8000.0,0.10183894510417082,0.19999999999999996,1.8
rate,fr_estimated,estimated,9,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,15.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02759642924735978,0.14631280825076748,2.1410775748552355,6.781026499082667,117.0,125248.0,0.09765625,9997898.632863795,12328.0,10353.0,0.005537353515625,8000.0,0.10149820749495748,0.19999999999999996,1.8
rate,fr_estimated,estimated,0,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,1.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.031018313258665622,0.14152872922211257,2.830241691361736,7.2067901134275605,370.0,121343.0,0.109375,9716016.253983175,1238.0,1045.0,0.000557373046875,8000.0,0.1531819092161146,0.19999999999999996,1.8
rate,fr_estimated,estimated,1,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,1.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03187316692865197,0.13616249853189383,2.982263509356467,7.167196480668824,368.0,124154.0,0.109375,9843751.437088704,1262.0,1066.0,0.000568359375,8000.0,0.15480190128233703,0.19999999999999996,1.8
rate,fr_estimated,estimated,10,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,1.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03450601613492338,0.1411360192003915,2.8484323931692908,7.05562496650913,370.0,120047.0,0.0859375,9516531.876682,1267.0,1043.0,0.00056396484375,8000.0,0.15157391138326384,0.19999999999999996,1.8
rate,fr_estimated,estimated,11,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,1.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02764091411556038,0.13549043734593075,2.7702014515853284,7.183754615603596,372.0,117062.0,0.083984375,9284274.547897458,1212.0,1043.0,0.000550537109375,8000.0,0.15999941951525895,0.19999999999999996,1.8
rate,fr_estimated,estimated,12,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,1.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02407705537930918,0.13485367734924353,2.369198829350112,6.77356270530831,372.0,118025.0,0.09375,9441393.26396671,1231.0,998.0,0.000544189453125,8000.0,0.1499544559661588,0.19999999999999996,1.8
rate,fr_estimated,estimated,13,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,1.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02574311809664387,0.1383754960035241,2.1696635568579534,6.621261079482034,367.0,116479.0,0.095703125,9357417.32829813,1213.0,1052.0,0.000552978515625,8000.0,0.15544914235334983,0.19999999999999996,1.8
rate,fr_estimated,estimated,14,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,1.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.026757621816407482,0.1375282000017187,2.547208310434306,6.895530771063097,351.0,120119.0,0.0859375,9661809.765595876,1167.0,1030.0,0.000536376953125,8000.0,0.15273393460195683,0.19999999999999996,1.8
rate,fr_estimated,estimated,15,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,1.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.021595177250306165,0.13767491213227703,2.117850735104742,6.710841502866791,364.0,120540.0,0.1171875,9684091.588697795,1308.0,1056.0,0.0005771484375,8000.0,0.15511098830584547,0.19999999999999996,1.8
rate,fr_estimated,estimated,16,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,1.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.028441892880244114,0.13403293405653308,2.5247276839107,6.674097314455388,341.0,121128.0,0.08984375,9682938.033123914,1229.0,1060.0,0.000558837890625,8000.0,0.1527600763865027,0.19999999999999996,1.8
rate,fr_estimated,estimated,17,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,1.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02999570610061182,0.13909771796516907,2.5945100279846303,6.94271319512155,361.0,120688.0,0.080078125,9632502.166607471,1193.0,1006.0,0.000536865234375,8000.0,0.14899848120791037,0.19999999999999996,1.8
rate,fr_estimated,estimated,18,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,1.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03088551709420725,0.13756157393475055,2.681177186333871,7.015118467681179,372.0,119044.0,0.08984375,9469860.949782688,1237.0,1050.0,0.000558349609375,8000.0,0.15486400641286807,0.19999999999999996,1.8
rate,fr_estimated,estimated,19,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,1.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.031683475142512844,0.1373830351144746,2.5547941323719954,6.743589391324842,374.0,118494.0,0.0859375,9531236.951140082,1227.0,1074.0,0.000561767578125,8000.0,0.15553767476299937,0.19999999999999996,1.8
rate,fr_estimated,estimated,2,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,1.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.0331284795785206,0.14012859688312998,2.6450199939934054,6.9463867024770805,367.0,119296.0,0.08203125,9506999.590960896,1244.0,1024.0,0.0005537109375,8000.0,0.15648448523799707,0.19999999999999996,1.8
rate,fr_estimated,estimated,3,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,1.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03121867201443711,0.14173121363965846,2.6391150172872,7.081784462693469,373.0,121467.0,0.08203125,9655944.068467258,1214.0,1018.0,0.000544921875,8000.0,0.15109223732538857,0.19999999999999996,1.8
rate,fr_estimated,estimated,4,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,1.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.026374254077964177,0.1328153039179797,2.3586252785222657,6.658617280406071,365.0,117960.0,0.08984375,9424677.544882156,1289.0,1158.0,0.000597412109375,8000.0,0.1560299419382121,0.19999999999999996,1.8
rate,fr_estimated,estimated,5,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,1.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03592498212343059,0.14219243764022912,3.0494903324923714,7.454601978014062,374.0,120137.0,0.095703125,9594033.795000704,1313.0,1105.0,0.00059033203125,8000.0,0.15713002660467773,0.19999999999999996,1.8
rate,fr_estimated,estimated,6,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,1.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.027642471584736344,0.1397254442510682,2.3775674540857024,6.805392793710331,377.0,117568.0,0.09375,9353310.705446279,1254.0,1066.0,0.00056640625,8000.0,0.15765881376016957,0.19999999999999996,1.8
rate,fr_estimated,estimated,7,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,1.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.029195824079517072,0.14216525640212013,2.6292849048263056,7.117111973840945,361.0,119202.0,0.09375,9530235.380624644,1217.0,1024.0,0.000547119140625,8000.0,0.1525488017324042,0.19999999999999996,1.8
rate,fr_estimated,estimated,8,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,1.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.028226513638250742,0.13526904881958074,2.6613633516040016,7.016773802729724,366.0,119049.0,0.1015625,9479494.892349258,1185.0,1025.0,0.00053955078125,8000.0,0.15331032196228206,0.19999999999999996,1.8
rate,fr_estimated,estimated,9,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,1.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03506473332971731,0.13814787684556892,2.6314056801793617,6.731564666446787,384.0,120083.0,0.091796875,9604062.161975427,1294.0,1021.0,0.000565185546875,8000.0,0.15533395454154938,0.19999999999999996,1.8
rate,fr_estimated,estimated,0,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03242881007719137,0.15460501607984412,2.3836279496329684,7.174664295208876,68.0,127414.0,0.087890625,10086372.174284061,21962.0,18018.0,0.0097607421875,8000.0,0.08951910940751154,0.19999999999999996,1.8
rate,fr_estimated,estimated,1,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.021301745511946513,0.13936130827754734,1.7161536437213822,6.412064249046939,74.0,126102.0,0.111328125,10091329.517449757,22164.0,17877.0,0.009775634765625,8000.0,0.09015556796792286,0.19999999999999996,1.8
rate,fr_estimated,estimated,10,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02984428052952799,0.14053345356040586,2.249570767066214,6.544847464924555,84.0,126097.0,0.099609375,10034692.068768458,21935.0,18083.0,0.00977001953125,8000.0,0.08960482139336838,0.19999999999999996,1.8
rate,fr_estimated,estimated,11,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.024487220010717847,0.14204455214790246,1.8407200031761697,6.406816756530885,66.0,125529.0,0.087890625,10021992.135154381,22052.0,18275.0,0.009845458984375,8000.0,0.09030947467248515,0.19999999999999996,1.8
rate,fr_estimated,estimated,12,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.033665361473482265,0.14785271783264145,2.5620607859066293,7.0562504749078165,86.0,126490.0,0.0859375,10071623.317223268,22070.0,17949.0,0.009770263671875,8000.0,0.09030016469545028,0.19999999999999996,1.8
rate,fr_estimated,estimated,13,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.026185720292491305,0.14641254383198632,1.9681329609729725,6.655070483974539,93.0,126825.0,0.09765625,10072669.298419608,22026.0,17575.0,0.009668212890625,8000.0,0.08923805453333598,0.19999999999999996,1.8
rate,fr_estimated,estimated,14,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.04246447529487913,0.15265192797901392,3.0995807258488854,7.479481927310388,75.0,125833.0,0.115234375,10064904.535068138,22174.0,18268.0,0.00987353515625,8000.0,0.08988683753648212,0.19999999999999996,1.8
rate,fr_estimated,estimated,15,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02699648806397257,0.14680666033778453,1.956308142339707,6.638451703351244,77.0,127031.0,0.109375,10093522.036978856,21941.0,17946.0,0.009738037109375,8000.0,0.08969388342912124,0.19999999999999996,1.8
rate,fr_estimated,estimated,16,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.029972035376990724,0.14549735905916897,2.2350000051590904,6.693747330239729,70.0,125890.0,0.109375,10028365.837280685,22368.0,18216.0,0.009908203125,8000.0,0.09042350431637793,0.19999999999999996,1.8
rate,fr_estimated,estimated,17,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02407829623956901,0.1505540874493638,1.646730221257088,6.763775355437953,71.0,126592.0,0.11328125,10039610.27255672,22319.0,18019.0,0.00984814453125,8000.0,0.09027552942173117,0.19999999999999996,1.8
rate,fr_estimated,estimated,18,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.024524787846273526,0.1369200898005629,1.7977006069476726,6.124753048964024,74.0,126778.0,0.109375,10079973.230510186,21997.0,18067.0,0.00978125,8000.0,0.08956920651963529,0.19999999999999996,1.8
rate,fr_estimated,estimated,19,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03229533807585798,0.14617394588764912,2.29304597732098,6.801784609155657,78.0,125704.0,0.095703125,10007016.47062289,22152.0,18001.0,0.009802978515625,8000.0,0.0902483378418965,0.19999999999999996,1.8
rate,fr_estimated,estimated,2,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.029764995375191703,0.14830677173686285,2.1836030813132625,6.878303735011526,77.0,128301.0,0.09375,10148699.26182671,22156.0,18006.0,0.00980517578125,8000.0,0.0900249725292968,0.19999999999999996,1.8
rate,fr_estimated,estimated,3,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03000369592872839,0.14450692991412697,2.1549231344639708,6.588912253994057,88.0,125521.0,0.09765625,10032726.902643088,22106.0,18023.0,0.009797119140625,8000.0,0.0897642127623182,0.19999999999999996,1.8
rate,fr_estimated,estimated,4,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02776633532311834,0.14230462472021368,2.0287872238932536,6.514958296484408,72.0,126163.0,0.111328125,10072869.78591825,21711.0,17740.0,0.009631591796875,8000.0,0.08899228908226699,0.19999999999999996,1.8
rate,fr_estimated,estimated,5,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02798692049070105,0.15658679870393832,1.9638205574159844,7.184182811689387,80.0,124242.0,0.123046875,9969996.847924856,21770.0,17887.0,0.009681884765625,8000.0,0.08963499378474304,0.19999999999999996,1.8
rate,fr_estimated,estimated,6,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02838058326146958,0.14152576133191522,2.241328648759424,6.569694427344926,83.0,125861.0,0.099609375,10056957.680823209,21632.0,17979.0,0.009670654296875,8000.0,0.08959687053617992,0.19999999999999996,1.8
rate,fr_estimated,estimated,7,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02300517442422938,0.145965599105597,1.5625364679817313,6.486286549637003,86.0,126525.0,0.09765625,10050926.407042148,21802.0,18109.0,0.009743896484375,8000.0,0.08969429905961945,0.19999999999999996,1.8
rate,fr_estimated,estimated,8,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.01887510049332148,0.1409852019941208,1.4487797080152334,6.221714798094861,91.0,126877.0,0.09375,10134291.691932226,22176.0,17925.0,0.009790283203125,8000.0,0.09005220383765718,0.19999999999999996,1.8
rate,fr_estimated,estimated,9,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,30.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.030900284684508398,0.14542832720659832,2.3362158619131534,6.92713119477251,76.0,127788.0,0.09375,10057712.57970888,21885.0,17985.0,0.00973388671875,8000.0,0.08979279967369216,0.19999999999999996,1.8
rate,fr_estimated,estimated,0,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02841339092675682,0.14179293511398033,2.0364129703517486,6.56782216116099,63.0,125754.0,0.09765625,10091329.019573074,33275.0,27011.0,0.01471826171875,8000.0,0.08107870673872836,0.19999999999999996,1.8
rate,fr_estimated,estimated,1,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03162355963556684,0.14528682460827763,2.4375141134262517,6.836276901516223,59.0,128448.0,0.103515625,10125586.200776992,33360.0,27200.0,0.01478515625,8000.0,0.08125384502293558,0.19999999999999996,1.8
rate,fr_estimated,estimated,10,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.0325241205552358,0.1474157631030321,2.368908156014566,6.939221147764563,60.0,126915.0,0.09765625,10086948.26906401,33318.0,27277.0,0.014793701171875,8000.0,0.08192637129445163,0.19999999999999996,1.8
rate,fr_estimated,estimated,11,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.018281589216529663,0.1426151367024454,1.1256149827551953,6.017158098069895,62.0,126218.0,0.076171875,10078307.930411408,33477.0,27073.0,0.01478271484375,8000.0,0.08192813353510256,0.19999999999999996,1.8
rate,fr_estimated,estimated,12,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.01980460258752422,0.14586212342871732,1.254770166413918,6.213226913364357,59.0,127193.0,0.09765625,10149857.95525178,33564.0,27009.0,0.014788330078125,8000.0,0.08218625783675991,0.19999999999999996,1.8
rate,fr_estimated,estimated,13,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.03047839764534841,0.15510774750469178,2.12410497209785,7.107097090036881,53.0,128076.0,0.099609375,10084544.475781856,32882.0,26942.0,0.01460546875,8000.0,0.08114964570944608,0.19999999999999996,1.8
rate,fr_estimated,estimated,14,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.025213233304727727,0.15530477306152193,1.6503928773285972,6.808477829645433,65.0,128201.0,0.099609375,10111447.09693771,33288.0,27011.0,0.014721435546875,8000.0,0.08142981880811076,0.19999999999999996,1.8
rate,fr_estimated,estimated,15,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.025306463467217107,0.15052291120596836,1.9374096667971892,6.779142471931241,61.0,125829.0,0.11328125,10067959.59644685,33729.0,27000.0,0.014826416015625,8000.0,0.08177201740710704,0.19999999999999996,1.8
rate,fr_estimated,estimated,16,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.02802862934756326,0.14714839116377418,2.0780884077894233,6.751351289962022,61.0,127310.0,0.0859375,10080415.929311324,33054.0,27063.0,0.014677001953125,8000.0,0.08143685894697318,0.19999999999999996,1.8
rate,fr_estimated,estimated,17,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.025177559744774012,0.14759466491987336,1.9777354092906956,6.726943713829802,62.0,126706.0,0.083984375,10087011.98955555,33268.0,27065.0,0.014729736328125,8000.0,0.08186574403369958,0.19999999999999996,1.8
rate,fr_estimated,estimated,18,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.023520798271987175,0.147581130053132,1.5619577051158622,6.393328213917135,53.0,126361.0,0.103515625,10092980.338150898,33327.0,26732.0,0.014662841796875,8000.0,0.08143315715610619,0.19999999999999996,1.8
rate,fr_estimated,estimated,19,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.026625580647302385,0.15016200867976706,2.052199283044917,6.895912581655569,62.0,126787.0,0.107421875,10128648.45765636,33102.0,27026.0,0.0146796875,8000.0,0.0810738459640987,0.19999999999999996,1.8
rate,fr_estimated,estimated,2,4.0,2,0.19999999999999996,1.0,36.59823444367799,0.25,0.9,8.0,50.0,512,0.0005,80000,10,0.005,3.0,0.08,4000,0.030016307409221274,0.15417323277890932,1.9219870617326553,6.723045294126054,54.0,127592.0,0.09375,10112082.599756347,33051.0,27090.0,0.014682861328125,8000.0,0.08073128244398856,0.19999999999999996,1.8
